NTD ID,Mode,Year,Property Damage,Total Injuries,Total Fatalities,Transit Vehicle Rider Fatalities,People Waiting or Leaving Fatalities,Transit Vehicle Operator Fatalities,Transit Employee Fatalities,Other Worker Fatalities,Bicyclist Fatalities,Pedestrian in Crosswalk Fatalities,Pedestrian Not in Crosswalk Fatalities,Pedestrian Crossing Tracks Fatalities,Pedestrian Walking Along Tracks Fatalities,Occupant of Other Vehicle Fatalities,Other Fatalities,Suicide Fatalities,Transit Vehicle Rider Injuries,Transit Vehicle Rider Serious Injuries,People Waiting or Leaving Injuries,People Waiting or Leaving Serious Injuries,Transit Vehicle Operator Injuries,Transit Vehicle Operator Serious Injuries,Transit Employee Injuries,Transit Employee Serious Injuries,Other Worker Injuries,Other Worker Serious Injuries,Bicyclist Injuries,Bicyclist Serious Injuries,Pedestrian in Crosswalk Injuries,Pedestrian in Crosswalk Serious Injuries,Pedestrian Not in Crosswalk Injuries,Pedestrian Not in Crosswalk Serious Injuries,Pedestrian Crossing Tracks Injuries,Pedestrian Crossing Tracks Serious Injuries,Pedestrian Walking Along Tracks Injuries,Pedestrian Walking Along Tracks Serious Injuries,Occupant of Other Vehicle Injuries,Occupant of Other Vehicle Serious Injuries,Other Injuries,Other Serious Injuries,Suicide Injuries,Suicide Serious Injuries,Total Serious Injuries,Median Transit Vehicles Involved,Median Vehicles Involved,Median Vehicle Speed
90009,MB,2018,167213.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1.0,1.0,20.0
90009,MB,2019,206843.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.0,1.0,5.0
90009,MB,2020,318492.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1.0,1.0,3.0
90009,MB,2021,193161.0,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,2,0,0,1.0,1.0,20.0
90009,MB,2022,133132.0,13,2,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.0,0.0,5.0
90010,MB,2021,650000.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,20.0
90012,CB,2016,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,55.0
90012,CB,2019,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,20.0
90012,DR,2019,49524.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1.0,1.0,30.0
90012,DR,2020,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0
90012,MB,2016,38178.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.0,1.0,15.0
90012,MB,2017,12385.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.0,1.0,10.0
90012,MB,2018,85000.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.5,2.0,15.0
90012,MB,2019,42158.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.0,1.0,5.0
90012,MB,2020,20361.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,10.0
90012,MB,2021,138333.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1.0,1.5,28.0
90012,MB,2022,20000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,17.5
90013,LR,2016,454737.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,17,0,1,0,4,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0.0,0.0,27.5
90013,LR,2017,0.0,30,5,0,0,0,0,0,1,2,2,0,0,0,0,0,4,3,14,11,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,5,3,1,0,3,3,21,1.0,0.0,25.0
90013,LR,2018,0.0,22,3,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,6,3,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,3,2,1,0,3,1,11,1.0,0.0,30.0
90013,LR,2019,0.0,21,5,0,1,0,0,0,1,2,0,0,0,0,1,0,5,4,3,1,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,8,1.0,0.0,27.5
90013,LR,2020,0.0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,0.0,23.0
90013,LR,2021,0.0,9,11,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,4,2,0,0,0,0,4,1.0,1.0,20.0
90013,LR,2022,0.0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1.0,0.0,30.0
90013,MB,2016,446615.0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1.0,0.0,5.5
90013,MB,2017,211240.0,23,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,15.0
90013,MB,2018,152400.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1.0,0.5,30.0
90013,MB,2019,2000101.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,25.0
90013,MB,2020,938000.0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.0,1.0,5.0
90013,MB,2021,147447.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,10.0
90013,MB,2022,426760.0,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.0,1.0,10.0
90014,CB,2016,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,40.0
90014,CB,2017,10500.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.5,62.5
90014,CB,2018,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,20.0
90014,CB,2019,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
90014,CB,2021,500.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,35.0
90014,CB,2022,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,25.0
90014,DR,2017,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,25.0
90014,DR,2018,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,400.0
90014,DR,2019,600.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,7.5
90014,DR,2020,1000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,42.5
90014,DR,2022,7500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,40.0
90014,MB,2016,12000.0,75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,1,0,19,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,1.0,0.0,10.0
90014,MB,2017,5215.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,12,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,13,0,2,0,0,0,0,1.0,0.0,10.0
90014,MB,2018,10650.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,1.0,1.0,10.0
90014,MB,2019,5000.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1.0,1.0,8.0
90014,MB,2020,12500.0,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,1.0,1.0,10.0
90014,MB,2021,7500.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,1.0,1.0,22.5
90014,MB,2022,8500.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1.0,0.5,10.0
90014,RB,2020,4000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.0,1.0,12.5
90014,RB,2021,9000.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1.0,1.0,20.0
90014,RB,2022,10500.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1.0,1.0,20.0
90015,CC,2016,45000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0
90015,CC,2017,0.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,5.0
90015,CC,2018,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0
90015,CC,2019,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0
90015,CC,2021,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,8.0
90015,CC,2022,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,5.0
90015,DR,2018,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
90015,DR,2019,32000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,18.0
90015,LR,2016,468100.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,7,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.0,1.0,10.0
90015,LR,2017,0.0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,0,0,0,3,1.0,1.0,7.0
90015,LR,2018,0.0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,1,2,1.0,1.0,8.0
90015,LR,2019,0.0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,2,1,0,0,0,4,1.0,1.0,6.0
90015,LR,2020,0.0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1.0,0.5,5.0
90015,LR,2021,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,1.0,1.0,10.0
90015,LR,2022,0.0,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,7.0
90015,MB,2016,129200.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,9,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,19,0,1,0,0,0,0,1.0,0.0,10.0
90015,MB,2017,176600.0,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,1,0,8,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,3,0,0,0,0,1.0,0.0,7.5
90015,MB,2018,216600.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,5,0,1,0,1,0,4,0,1,0,1,0,0,0,1,0,15,0,1,0,1,0,0,1.0,0.0,10.0
90015,MB,2019,95000.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,0,7,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0.0,0.0,5.0
90015,MB,2020,175600.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,8,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,7,0,1,0,0,0,0,1.0,0.0,10.0
90015,MB,2021,179800.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1.0,0.0,4.0
90015,MB,2022,118600.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,10.0
90015,SR,2016,90851.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,8.5
90015,SR,2017,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0
90015,SR,2018,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,5.0
90015,SR,2019,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,8.5
90015,SR,2020,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0
90015,SR,2021,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,1.0,6.0
90015,SR,2022,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,7.5
90015,TB,2016,77000.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1.0,0.0,5.0
90015,TB,2017,97000.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,7.0
90015,TB,2018,34500.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,10.0
90015,TB,2019,36200.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,5.0
90015,TB,2020,1000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
90015,TB,2021,101500.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,5.0
90015,TB,2022,48000.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.0
90016,FB,2018,750000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,8.0
90016,FB,2019,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,27.0
90016,FB,2021,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
90016,FB,2022,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,
90016,MB,2016,24000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1.0,0.5,22.5
90016,MB,2017,11000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,15.0
90016,MB,2018,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0
90016,MB,2019,2000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,5.0
90016,MB,2020,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,4.0
90016,MB,2022,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,25.0
90017,MB,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
90017,MB,2019,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0
90017,MB,2021,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,0.0
90017,MB,2022,47000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0
90019,DR,2017,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,3.0
90019,DR,2021,68000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,1.5,25.0
90019,DR,2022,73000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,10.0
90019,LR,2016,458700.0,13,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1.0,1.0,10.0
90019,LR,2017,0.0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,4,3,0,0,4,2,12,1.0,0.5,12.0
90019,LR,2018,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,4,4,1,1,0,0,18,1.0,0.5,10.0
90019,LR,2019,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6,5,2,1,0,0,0,0,3,3,0,0,1,1,0,0,0,0,1,1,0,0,1,1,14,1.0,0.0,15.0
90019,LR,2020,0.0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1.0,0.0,20.0
90019,LR,2021,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,15.5
90019,LR,2022,0.0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1.0,1.0,15.0
90019,MB,2016,192900.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1.0,1.0,10.0
90019,MB,2017,205000.0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1.0,1.0,5.0
90019,MB,2018,210900.0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.0,1.0,5.0
90019,MB,2019,147199.0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1.0,1.0,0.0
90019,MB,2020,24000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,17.5
90019,MB,2021,262600.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1.0,1.0,25.0
90019,MB,2022,72302.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,5.0
90020,MB,2016,20000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,7.5
90020,MB,2017,44000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,10.0
