NTD ID,Mode,Year,Total Minor Incidents,Customer Injuries,Worker Injuries,Other Injuries,Total Injuries
70005,RB,2020,4,4,0,0,4
70005,RB,2021,4,4,0,0,4
70005,RB,2022,4,4,0,0,4
70006,DR,2016,22,8,14,0,22
70006,DR,2017,22,8,14,0,22
70006,DR,2018,17,8,9,0,17
70006,DR,2019,5,4,1,0,5
70006,DR,2020,12,12,0,0,12
70006,DR,2021,2,2,0,0,2
70006,DR,2022,6,5,1,0,6
70006,LR,2016,24,9,15,0,24
70006,LR,2017,28,25,2,0,27
70006,LR,2018,36,27,7,0,34
70006,LR,2019,29,27,0,0,27
70006,LR,2020,28,26,2,0,28
70006,LR,2021,32,27,5,0,32
70006,LR,2022,25,15,8,0,23
70006,MB,2016,123,75,47,0,122
70006,MB,2017,64,52,12,0,64
70006,MB,2018,66,55,11,0,66
70006,MB,2019,70,65,5,0,70
70006,MB,2020,49,44,5,0,49
70006,MB,2021,38,32,6,0,38
70006,MB,2022,33,32,1,0,33
70008,MB,2019,1,1,0,0,1
70010,DR,2017,5,4,1,0,5
70010,DR,2018,3,3,0,0,3
70010,DR,2019,1,1,0,0,1
70010,DR,2022,1,1,0,0,1
70010,MB,2016,7,5,2,0,7
70010,MB,2017,7,7,0,0,7
70010,MB,2018,11,4,7,0,11
70010,MB,2019,5,4,1,0,5
70010,MB,2020,1,1,0,0,1
70010,MB,2021,2,2,0,0,2
70010,MB,2022,6,5,1,0,6
70012,DR,2018,1,1,0,0,1
70012,MB,2017,3,3,0,0,3
70012,MB,2018,2,2,0,0,2
70012,MB,2019,4,4,0,0,4
70012,MB,2021,3,3,0,0,3
70014,DR,2016,1,1,0,0,1
70014,DR,2017,1,1,0,0,1
70014,DR,2022,1,1,0,0,1
70014,MB,2016,3,3,0,0,3
70014,MB,2017,3,3,0,0,3
70014,MB,2018,5,5,0,0,5
70014,MB,2019,10,9,1,0,10
70014,MB,2020,7,6,0,1,7
70014,MB,2021,3,3,0,0,3
70014,MB,2022,4,3,1,0,4
70015,DR,2021,1,0,1,0,1
70015,MB,2017,1,0,0,1,1
70015,MB,2019,3,2,1,0,3
70015,MB,2020,2,0,2,0,2
70015,MB,2022,2,2,0,0,2
70016,DR,2016,2,2,0,0,2
70016,DR,2019,1,1,0,0,1
70016,DR,2021,2,2,0,0,2
70016,MB,2016,2,2,0,0,2
70016,MB,2018,3,3,0,0,3
70016,MB,2019,1,1,0,0,1
70016,MB,2020,1,1,0,0,1
70016,MB,2021,1,1,0,0,1
70016,MB,2022,7,7,0,0,7
70045,DR,2016,4,1,3,0,4
70048,DR,2018,1,1,0,0,1
70048,DR,2021,1,1,0,0,1
70048,MB,2019,1,1,0,0,1
70048,MB,2020,2,2,0,0,2
70049,DR,2022,1,1,0,0,1
70066,DR,2022,1,1,0,0,1
70271,SR,2016,2,2,0,0,2
70271,SR,2017,1,1,0,0,1
70271,SR,2020,2,2,0,0,2
70271,SR,2021,1,0,0,0,0
70271,SR,2022,1,1,0,0,1
70275,VP,2022,1,1,0,0,1
80001,CB,2017,1,1,0,0,1
80001,DR,2016,1,1,0,0,1
80001,DR,2017,1,1,0,0,1
80001,DR,2018,1,1,0,0,1
80001,DR,2021,1,1,0,0,1
80001,DR,2022,1,1,0,0,1
80001,LR,2016,24,21,0,0,21
80001,LR,2017,35,28,2,2,32
80001,LR,2018,16,12,4,0,16
80001,LR,2019,10,6,4,0,10
80001,LR,2020,26,17,6,1,24
80001,LR,2021,33,24,9,0,33
80001,LR,2022,34,19,9,0,28
80001,MB,2016,18,17,1,0,18
80001,MB,2017,10,10,0,0,10
80001,MB,2018,19,19,0,0,19
80001,MB,2019,9,9,0,0,9
80001,MB,2020,7,7,0,0,7
80001,MB,2021,9,9,0,0,9
80001,MB,2022,16,16,0,0,16
80002,DR,2016,1,0,1,0,1
80002,DR,2019,1,0,1,0,1
80002,MB,2016,5,4,1,0,5
80002,MB,2017,3,1,2,0,3
80002,MB,2018,1,0,1,0,1
80002,MB,2019,2,2,0,0,2
80003,DR,2019,1,1,0,0,1
80003,DR,2022,1,1,0,0,1
80003,MB,2016,1,1,0,0,1
80003,MB,2018,2,1,0,0,1
80003,MB,2019,1,1,0,0,1
80004,DR,2021,2,2,0,0,2
80004,MB,2022,1,1,0,0,1
80005,DR,2016,1,1,0,0,1
80005,DR,2018,1,1,0,0,1
80005,DR,2019,1,1,0,0,1
80005,DR,2021,2,2,0,0,2
80005,MB,2016,9,9,0,0,9
80005,MB,2017,6,5,1,0,6
80005,MB,2018,9,8,0,0,8
80005,MB,2019,13,13,0,0,13
80005,MB,2020,6,6,0,0,6
80005,MB,2021,7,7,0,0,7
80005,MB,2022,3,3,0,0,3
80006,DR,2016,16,16,0,0,16
80006,DR,2017,9,9,0,0,9
80006,DR,2018,7,7,0,0,7
80006,DR,2019,1,1,0,0,1
80006,LR,2017,2,1,0,1,2
80006,LR,2019,1,0,0,0,0
80006,MB,2016,79,76,2,0,78
80006,MB,2017,51,51,0,0,51
80006,MB,2018,40,40,0,0,40
80006,MB,2019,59,59,0,0,59
80006,MB,2020,50,50,0,0,50
80006,MB,2021,75,75,0,0,75
80006,MB,2022,76,71,5,0,76
80007,DR,2017,2,1,0,0,1
80007,DR,2019,1,1,0,0,1
80007,DR,2020,2,2,0,0,2
80007,MB,2017,2,2,0,0,2
80007,MB,2018,3,2,0,0,2
80007,MB,2019,5,4,1,0,5
80007,MB,2020,1,1,0,0,1
80009,DR,2017,1,1,0,0,1
80009,DR,2018,2,2,0,0,2
80009,DR,2019,1,1,0,0,1
80009,MB,2016,1,1,0,0,1
80009,MB,2017,1,1,0,0,1
80009,MB,2018,5,5,0,0,5
80009,MB,2019,1,1,0,0,1
80009,MB,2021,1,1,0,0,1
80011,DR,2017,1,1,0,0,1
80011,DR,2018,1,1,0,0,1
80011,DR,2019,1,1,0,0,1
80011,MB,2016,1,1,0,0,1
80011,MB,2018,1,1,0,0,1
80011,MB,2021,1,0,0,1,1
80011,MB,2022,2,1,1,0,2
80011,RB,2016,1,1,0,0,1
80011,RB,2017,3,3,0,0,3
80011,RB,2018,3,3,0,0,3
80016,MB,2016,3,2,1,0,3
80016,MB,2017,3,1,2,0,3
80025,DR,2016,3,2,0,1,3
80025,MB,2018,1,0,1,0,1
80025,MB,2020,1,0,1,0,1
80025,MB,2021,2,2,0,0,2
90001,CB,2020,14,13,1,0,14
90001,DR,2016,1,1,0,0,1
90001,DR,2017,1,1,0,0,1
90001,DR,2018,5,4,1,0,5
90001,DR,2019,3,3,0,0,3
90001,DR,2020,3,2,0,0,2
90001,DR,2022,3,1,2,0,3
90001,MB,2020,34,28,6,0,34
90001,MB,2021,8,6,2,0,8
90001,MB,2022,5,5,0,0,5
90002,DR,2016,8,8,0,0,8
90002,DR,2017,8,8,0,0,8
90002,DR,2018,8,8,0,0,8
90002,DR,2019,12,12,0,0,12
90002,DR,2020,5,5,0,0,5
90002,DR,2021,2,2,0,0,2
90002,DR,2022,3,3,0,0,3
90002,HR,2021,15,0,5,10,15
90002,HR,2022,8,0,7,0,7
90002,MB,2016,81,80,0,1,81
90002,MB,2017,64,63,0,1,64
90002,MB,2018,69,69,0,0,69
90002,MB,2019,72,72,0,0,72
90002,MB,2020,52,52,0,0,52
90002,MB,2021,54,54,0,0,54
90002,MB,2022,61,61,0,0,61
90003,HR,2016,517,500,0,0,500
90003,HR,2017,197,147,17,0,164
90003,HR,2018,185,142,18,0,160
90003,HR,2019,117,109,1,0,110
90003,HR,2020,98,42,46,0,88
90003,HR,2021,145,85,42,0,127
90003,HR,2022,233,115,69,0,184
90003,MG,2016,10,9,1,0,10
90003,MG,2017,2,2,0,0,2
90003,MG,2018,3,3,0,0,3
90003,MG,2020,1,1,0,0,1
90003,MG,2022,3,2,1,0,3
90003,YR,2018,5,4,1,0,5
90003,YR,2019,1,0,1,0,1
90003,YR,2020,3,1,2,0,3
90003,YR,2022,2,0,2,0,2
90004,DR,2016,1,1,0,0,1
90004,DR,2022,1,1,0,0,1
90004,MB,2016,7,6,0,1,7
90004,MB,2017,3,2,0,1,3
90004,MB,2018,6,6,0,0,6
90004,MB,2019,7,7,0,0,7
90004,MB,2022,3,3,0,0,3
90006,CB,2016,1,0,0,0,0
90006,CB,2021,2,2,0,0,2
90006,DR,2016,1,1,0,0,1
90006,DR,2019,1,1,0,0,1
90006,DR,2020,1,1,0,0,1
90006,DR,2022,3,3,0,0,3
90006,MB,2016,5,5,0,0,5
90006,MB,2017,2,2,0,0,2
90006,MB,2018,5,4,0,0,4
90006,MB,2019,4,2,0,0,2
90006,MB,2020,3,2,0,0,2
90006,MB,2022,4,4,0,0,4
90007,DR,2020,1,1,0,0,1
90007,MB,2016,18,18,0,0,18
90007,MB,2017,5,5,0,0,5
90007,MB,2018,1,0,1,0,1
90007,MB,2021,12,2,4,0,6
90008,MB,2016,12,11,0,1,12
90008,MB,2017,7,7,0,0,7
90008,MB,2018,10,9,1,0,10
90008,MB,2019,17,17,0,0,17
90008,MB,2020,7,7,0,0,7
90008,MB,2021,11,11,0,0,11
90008,MB,2022,10,10,0,0,10
90009,DR,2017,1,1,0,0,1
90009,DR,2018,1,1,0,0,1
90009,DR,2019,2,2,0,0,2
90009,MB,2016,7,7,0,0,7
90009,MB,2017,13,13,0,0,13
90009,MB,2018,7,7,0,0,7
90009,MB,2019,13,13,0,0,13
90009,MB,2020,17,17,0,0,17
90009,MB,2021,14,14,0,0,14
90009,MB,2022,13,13,0,0,13
90010,MB,2016,8,8,0,0,8
90010,MB,2017,9,9,0,0,9
90010,MB,2018,11,11,0,0,11
90010,MB,2019,10,10,0,0,10
90010,MB,2020,5,5,0,0,5
90010,MB,2021,7,7,0,0,7
90010,MB,2022,7,7,0,0,7
90012,DR,2017,1,1,0,0,1
90012,DR,2019,1,1,0,0,1
90012,DR,2022,1,1,0,0,1
90012,MB,2016,11,10,1,0,11
90012,MB,2017,6,6,0,0,6
90012,MB,2018,10,8,2,0,10
90012,MB,2019,5,5,0,0,5
90012,MB,2022,4,4,0,0,4
90013,DR,2020,2,1,1,0,2
90013,LR,2016,13,8,2,0,10
90013,LR,2017,3,1,0,0,1
90013,LR,2018,12,3,2,0,5
90013,LR,2019,8,3,0,0,3
90013,LR,2020,14,1,0,0,1
90013,LR,2021,33,6,1,1,8
90013,LR,2022,34,7,1,0,8
90013,MB,2016,62,55,5,0,60
90013,MB,2017,31,27,1,0,28
90013,MB,2018,43,39,2,0,41
90013,MB,2019,26,20,1,1,22
90013,MB,2020,10,4,1,0,5
90013,MB,2021,32,29,0,0,29
90013,MB,2022,44,40,3,0,43
90014,CB,2016,10,10,0,0,10
90014,CB,2017,6,6,0,0,6
90014,CB,2018,1,1,0,0,1
90014,CB,2019,1,1,0,0,1
90014,CB,2020,1,1,0,0,1
90014,CB,2021,1,1,0,0,1
90014,DR,2016,76,56,19,1,76
90014,DR,2017,15,15,0,0,15
90014,DR,2018,6,6,0,0,6
90014,DR,2019,2,2,0,0,2
90014,DR,2020,3,3,0,0,3
90014,DR,2021,2,2,0,0,2
90014,DR,2022,3,3,0,0,3
90014,MB,2016,179,179,0,0,179
90014,MB,2017,145,144,1,0,145
90014,MB,2018,125,124,1,0,125
90014,MB,2019,104,104,0,0,104
90014,MB,2020,45,44,1,0,45
90014,MB,2021,47,47,0,0,47
90014,MB,2022,53,53,0,0,53
90014,RB,2020,10,9,1,0,10
90014,RB,2021,24,24,0,0,24
90014,RB,2022,21,21,0,0,21
90015,CC,2016,3,2,1,0,3
90015,CC,2017,4,3,1,0,4
90015,CC,2018,4,4,0,0,4
90015,CC,2019,3,2,1,0,3
90015,CC,2020,1,1,0,0,1
90015,CC,2022,1,1,0,0,1
90015,DR,2019,2,2,0,0,2
90015,DR,2020,2,2,0,0,2
90015,DR,2021,1,1,0,0,1
90015,DR,2022,3,3,0,0,3
90015,LR,2016,39,24,0,15,39
90015,LR,2017,58,49,2,7,58
90015,LR,2018,32,28,0,4,32
90015,LR,2019,19,17,2,0,19
90015,LR,2020,5,4,1,0,5
90015,LR,2021,7,6,1,0,7
90015,LR,2022,1,1,0,0,1
90015,MB,2016,96,95,0,1,96
90015,MB,2017,101,100,0,1,101
90015,MB,2018,97,96,0,1,97
90015,MB,2019,106,105,1,0,106
90015,MB,2020,59,58,1,0,59
90015,MB,2021,38,36,2,0,38
90015,MB,2022,54,52,2,0,54
90015,SR,2016,1,1,0,0,1
90015,SR,2017,1,1,0,0,1
90015,SR,2019,1,1,0,0,1
90015,SR,2020,1,1,0,0,1
90015,SR,2021,2,2,0,0,2
90015,SR,2022,1,1,0,0,1
90015,TB,2016,74,73,0,1,74
90015,TB,2017,90,90,0,0,90
90015,TB,2018,86,86,0,0,86
90015,TB,2019,74,73,1,0,74
90015,TB,2020,26,24,2,0,26
90015,TB,2021,30,29,1,0,30
90015,TB,2022,11,11,0,0,11
90016,FB,2016,2,2,0,0,2
90016,FB,2017,1,1,0,0,1
90016,FB,2018,3,0,3,0,3
90016,FB,2019,4,3,1,0,4
90016,FB,2020,3,0,3,0,3
90016,FB,2022,2,1,1,0,2
90016,MB,2017,2,2,0,0,2
90016,MB,2018,3,3,0,0,3
90016,MB,2019,4,4,0,0,4
90016,MB,2021,5,3,2,0,5
90016,MB,2022,3,3,0,0,3
90017,DR,2019,1,1,0,0,1
90017,DR,2020,1,1,0,0,1
90017,MB,2016,1,1,0,0,1
90017,MB,2017,2,2,0,0,2
90017,MB,2018,4,4,0,0,4
90017,MB,2019,1,0,0,1,1
90017,MB,2020,1,1,0,0,1
90017,MB,2022,1,0,1,0,1
90019,DR,2019,2,2,0,0,2
90019,DR,2020,4,4,0,0,4
90019,DR,2021,4,4,0,0,4
90019,DR,2022,1,0,0,0,0
90019,LR,2016,1,1,0,0,1
90019,LR,2017,1,1,0,0,1
90019,LR,2019,9,6,2,1,9
90019,LR,2020,5,5,0,0,5
90019,LR,2021,4,4,0,0,4
90019,LR,2022,3,3,0,0,3
90019,MB,2016,16,15,0,0,15
90019,MB,2017,20,18,0,0,18
90019,MB,2018,26,25,1,0,26
90019,MB,2019,26,24,1,1,26
90019,MB,2020,12,12,0,0,12
90019,MB,2021,6,5,0,0,5
90019,MB,2022,15,15,0,0,15
90020,MB,2017,3,3,0,0,3
90020,MB,2018,2,2,0,0,2
90020,MB,2019,1,1,0,0,1
90020,MB,2021,5,5,0,0,5
90022,MB,2016,2,2,0,0,2
90022,MB,2017,1,0,0,1,1
90022,MB,2018,2,1,0,0,1
90022,MB,2019,3,3,0,0,3
90022,MB,2020,1,1,0,0,1
90022,MB,2021,4,4,0,0,4
90022,MB,2022,1,1,0,0,1
90023,MB,2016,22,21,0,1,22
90023,MB,2017,15,15,0,0,15
90023,MB,2018,12,12,0,0,12
90023,MB,2019,13,13,0,0,13
90023,MB,2020,8,8,0,0,8
90023,MB,2021,3,3,0,0,3
90023,MB,2022,6,6,0,0,6
90024,DR,2016,1,1,0,0,1
90026,DR,2016,9,9,0,0,9
90026,DR,2017,3,3,0,0,3
90026,DR,2018,3,3,0,0,3
90026,DR,2019,5,3,0,0,3
90026,DR,2020,1,1,0,0,1
90026,DR,2022,3,3,0,0,3
90026,LR,2016,83,62,5,16,83
90026,LR,2017,120,73,6,41,120
90026,LR,2018,96,77,2,17,96
90026,LR,2019,106,88,2,16,106
90026,LR,2020,93,91,0,2,93
90026,LR,2021,77,74,1,2,77
90026,LR,2022,65,57,4,4,65
90026,MB,2016,71,71,0,0,71
90026,MB,2017,57,57,0,0,57
90026,MB,2018,74,73,0,0,73
90026,MB,2019,91,91,0,0,91
90026,MB,2020,71,71,0,0,71
90026,MB,2021,66,66,0,0,66
90026,MB,2022,63,58,0,0,58
90027,DR,2018,1,0,1,0,1
90027,MB,2016,25,25,0,0,25
90027,MB,2017,19,17,0,2,19
90027,MB,2018,28,28,0,0,28
90027,MB,2019,32,32,0,0,32
90027,MB,2020,24,23,0,0,23
90027,MB,2021,19,18,0,1,19
90027,MB,2022,17,17,0,0,17
90029,DR,2019,3,3,0,0,3
90029,DR,2020,2,2,0,0,2
90029,DR,2022,1,1,0,0,1
90029,MB,2016,17,13,3,1,17
90029,MB,2017,9,9,0,0,9
90029,MB,2018,11,8,2,0,10
90029,MB,2019,31,29,2,0,31
90029,MB,2020,21,20,1,0,21
90029,MB,2021,16,13,3,0,16
90029,MB,2022,26,17,9,0,26
90030,DR,2016,3,2,1,0,3
90030,DR,2017,2,2,0,0,2
90030,DR,2018,2,2,0,0,2
90030,DR,2019,2,2,0,0,2
90030,DR,2020,2,2,0,0,2
90030,DR,2021,1,1,0,0,1
90030,DR,2022,1,1,0,0,1
90030,MB,2016,13,13,0,0,13
90030,MB,2017,15,15,0,0,15
90030,MB,2018,22,17,3,0,20
90030,MB,2019,24,19,5,0,24
90030,MB,2020,20,17,2,0,19
90030,MB,2021,26,22,2,0,24
90030,MB,2022,22,17,1,0,18
90030,YR,2016,11,7,0,1,8
90030,YR,2017,10,6,0,0,6
90030,YR,2018,19,8,3,0,11
90030,YR,2019,14,8,4,0,12
90030,YR,2020,14,4,5,0,9
90030,YR,2021,7,2,1,0,3
90030,YR,2022,13,2,0,0,2
90031,CB,2016,1,1,0,0,1
90031,CB,2022,1,1,0,0,1
90031,DR,2016,3,3,0,0,3
90031,DR,2017,5,5,0,0,5
90031,DR,2018,2,2,0,0,2
90031,DR,2019,5,5,0,0,5
90031,DR,2020,2,2,0,0,2
90031,DR,2021,4,4,0,0,4
90031,DR,2022,4,4,0,0,4
90031,MB,2016,17,15,1,0,16
90031,MB,2017,14,14,0,0,14
90031,MB,2018,16,16,0,0,16
90031,MB,2019,15,15,0,0,15
90031,MB,2020,5,5,0,0,5
90031,MB,2021,6,6,0,0,6
90031,MB,2022,7,6,0,0,6
90032,DR,2016,2,2,0,0,2
90032,DR,2022,3,3,0,0,3
90032,MB,2016,10,10,0,0,10
90032,MB,2017,8,8,0,0,8
90032,MB,2018,13,13,0,0,13
90032,MB,2019,25,25,0,0,25
90032,MB,2020,46,39,7,0,46
90032,MB,2021,74,35,39,0,74
90032,MB,2022,55,25,30,0,55
90033,DR,2017,11,5,6,0,11
90033,DR,2018,20,4,16,0,20
90033,DR,2019,12,1,10,0,11
90033,DR,2020,13,3,10,0,13
90033,DR,2021,8,1,7,0,8
90033,DR,2022,1,1,0,0,1
90033,MB,2016,9,9,0,0,9
90033,MB,2017,25,25,0,0,25
90033,MB,2018,13,12,1,0,13
90033,MB,2019,18,18,0,0,18
90033,MB,2020,19,19,0,0,19
90033,MB,2021,25,25,0,0,25
90033,MB,2022,84,19,65,0,84
90033,SR,2016,1,1,0,0,1
90033,SR,2019,4,0,0,0,0
90033,SR,2021,1,1,0,0,1
90033,SR,2022,2,2,0,0,2
90035,DR,2019,2,2,0,0,2
90035,MB,2016,19,18,1,0,19
90035,MB,2017,30,29,1,0,30
90035,MB,2018,9,9,0,0,9
90035,MB,2019,21,19,2,0,21
90035,MB,2020,19,17,1,1,19
90035,MB,2021,11,11,0,0,11
90035,MB,2022,16,16,0,0,16
90036,DR,2022,4,4,0,0,4
90036,MB,2016,71,45,25,0,70
90036,MB,2017,59,38,20,0,58
90036,MB,2018,47,47,0,0,47
90036,MB,2019,64,62,1,0,63
90036,MB,2020,62,57,0,0,57
90036,MB,2021,38,37,0,0,37
90036,MB,2022,34,34,0,0,34
90039,MB,2016,6,5,0,0,5
90039,MB,2017,5,3,0,0,3
90039,MB,2018,2,2,0,0,2
90039,MB,2019,2,1,0,0,1
90039,MB,2020,9,9,0,0,9
90039,MB,2021,1,1,0,0,1
90041,DR,2020,2,2,0,0,2
90041,MB,2016,35,15,2,18,35
90041,MB,2017,22,22,0,0,22
90041,MB,2018,22,22,0,0,22
90041,MB,2019,17,15,1,0,16
90041,MB,2020,10,10,0,0,10
90041,MB,2021,34,32,2,0,34
90041,MB,2022,17,17,0,0,17
90042,MB,2016,9,9,0,0,9
90042,MB,2017,14,14,0,0,14
90042,MB,2018,10,10,0,0,10
90042,MB,2019,1,1,0,0,1
90042,MB,2021,8,8,0,0,8
90042,MB,2022,3,2,0,0,2
90043,MB,2022,1,1,0,0,1
90045,DR,2016,6,6,0,0,6
90045,DR,2017,3,3,0,0,3
90045,DR,2018,19,19,0,0,19
90045,DR,2019,19,18,1,0,19
90045,DR,2020,39,39,0,0,39
90045,DR,2021,28,27,1,0,28
90045,DR,2022,10,10,0,0,10
90045,MB,2016,166,154,3,0,157
90045,MB,2017,164,154,4,0,158
90045,MB,2018,190,176,14,0,190
90045,MB,2019,204,202,2,0,204
90045,MB,2020,124,124,0,0,124
90045,MB,2021,71,71,0,0,71
90045,MB,2022,81,81,0,0,81
90061,DR,2016,1,1,0,0,1
90061,DR,2019,1,1,0,0,1
90061,MB,2016,1,1,0,0,1
90061,MB,2018,3,3,0,0,3
90061,MB,2019,2,2,0,0,2
90078,DR,2019,1,1,0,0,1
90078,MB,2017,5,5,0,0,5
90078,MB,2018,2,2,0,0,2
90079,DR,2016,2,1,0,0,1
90079,DR,2018,1,1,0,0,1
90079,DR,2019,3,3,0,0,3
90079,DR,2021,1,0,1,0,1
90079,DR,2022,1,1,0,0,1
90079,MB,2016,4,3,1,0,4
90079,MB,2017,3,3,0,0,3
90079,MB,2018,3,3,0,0,3
90079,MB,2019,5,5,0,0,5
90079,MB,2020,1,1,0,0,1
90079,MB,2022,8,7,0,0,7
90086,DR,2018,2,2,0,0,2
90086,DR,2019,1,1,0,0,1
90086,DR,2022,1,1,0,0,1
90087,MB,2017,1,1,0,0,1
90087,MB,2019,1,1,0,0,1
90087,MB,2021,1,1,0,0,1
90087,MB,2022,4,1,0,0,1
90088,CB,2017,1,0,0,0,0
90088,DR,2016,1,1,0,0,1
90088,DR,2020,1,0,0,0,0
90088,DR,2022,1,0,0,1,1
90088,MB,2019,1,1,0,0,1
90088,MB,2020,1,1,0,0,1
90088,MB,2021,2,1,1,0,2
90088,MB,2022,3,2,0,1,3
90089,MB,2016,1,1,0,0,1
90089,MB,2017,6,2,0,0,2
90089,MB,2018,3,2,0,0,2
90089,MB,2020,2,1,0,1,2
90089,MB,2021,2,2,0,0,2
90089,MB,2022,2,1,0,0,1
90090,DR,2019,1,1,0,0,1
90090,DR,2020,1,1,0,0,1
90090,DR,2022,1,1,0,0,1
90090,MB,2016,1,1,0,0,1
90090,MB,2017,3,3,0,0,3
90090,MB,2018,5,5,0,0,5
90090,MB,2019,1,1,0,0,1
90090,MB,2021,1,1,0,0,1
90090,MB,2022,5,5,0,0,5
90091,DR,2016,1,1,0,0,1
90091,DR,2017,1,1,0,0,1
90091,DR,2018,1,1,0,0,1
90091,DR,2019,1,1,0,0,1
90091,DR,2020,1,1,0,0,1
90091,DR,2022,2,1,1,0,2
90091,MB,2017,1,1,0,0,1
90091,MB,2018,1,1,0,0,1
90091,MB,2019,6,6,0,0,6
90091,MB,2020,3,3,0,0,3
90091,MB,2021,5,5,0,0,5
90091,MB,2022,2,2,0,0,2
90092,CB,2016,1,1,0,0,1
90092,CB,2018,6,6,0,0,6
90092,DR,2016,1,1,0,0,1
90092,DR,2018,1,1,0,0,1
90092,DR,2019,2,2,0,0,2
90092,MB,2016,2,2,0,0,2
90092,MB,2018,6,4,0,2,6
90092,MB,2020,1,1,0,0,1
90092,MB,2021,2,2,0,0,2
90092,MB,2022,3,3,0,0,3
90093,DR,2017,1,1,0,0,1
90093,DR,2021,1,1,0,0,1
90093,DR,2022,1,0,1,0,1
90093,MB,2018,1,1,0,0,1
90093,MB,2020,1,1,0,0,1
90093,MB,2021,1,1,0,0,1
90093,MB,2022,1,1,0,0,1
90095,VP,2016,1,0,0,1,1
90121,DR,2022,1,1,0,0,1
90121,MB,2022,22,18,0,0,18
90131,MB,2017,3,3,0,0,3
90131,MB,2018,3,3,0,0,3
90134,MB,2019,5,5,0,0,5
90136,MB,2019,21,9,11,1,21
90136,MB,2020,3,2,0,0,2
90136,MB,2021,3,3,0,0,3
90136,MB,2022,12,12,0,0,12
90142,MB,2017,1,1,0,0,1
90142,MB,2018,1,1,0,0,1
90142,MB,2019,6,6,0,0,6
90142,MB,2022,2,2,0,0,2
90144,DR,2016,2,2,0,0,2
90144,DR,2018,1,1,0,0,1
90144,MB,2016,2,1,0,1,2
90144,MB,2018,4,4,0,0,4
90144,MB,2020,1,1,0,0,1
90144,MB,2021,1,1,0,0,1
90144,MB,2022,2,2,0,0,2
90146,MB,2016,20,19,1,0,20
90146,MB,2017,17,17,0,0,17
90146,MB,2018,17,17,0,0,17
90146,MB,2019,25,21,4,0,25
90146,MB,2020,28,28,0,0,28
90146,MB,2021,43,42,1,0,43
90146,MB,2022,59,51,8,0,59
90147,CB,2017,2,1,1,0,2
90147,DR,2017,1,1,0,0,1
90147,DR,2020,1,1,0,0,1
90147,MB,2016,6,6,0,0,6
90147,MB,2017,19,18,1,0,19
90147,MB,2018,12,12,0,0,12
90147,MB,2019,18,16,1,0,17
90147,MB,2020,10,10,0,0,10
90147,MB,2021,5,4,1,0,5
90147,MB,2022,4,4,0,0,4
90154,DR,2021,1,0,1,0,1
90154,HR,2016,78,77,0,0,77
90154,HR,2017,57,54,2,0,56
90154,HR,2018,41,40,0,0,40
90154,HR,2019,29,29,0,0,29
90154,HR,2020,18,18,0,0,18
90154,HR,2021,28,28,0,0,28
90154,HR,2022,17,17,0,0,17
90154,LR,2016,79,78,0,0,78
90154,LR,2017,37,37,0,0,37
90154,LR,2018,21,21,0,0,21
90154,LR,2019,18,17,1,0,18
90154,LR,2020,14,13,1,0,14
90154,LR,2021,10,10,0,0,10
90154,LR,2022,9,8,1,0,9
90154,MB,2016,298,284,0,1,285
90154,MB,2017,250,242,0,0,242
90154,MB,2018,238,238,0,0,238
90154,MB,2019,294,293,1,0,294
90154,MB,2020,163,162,1,0,163
90154,MB,2021,181,178,1,0,179
90154,MB,2022,244,240,3,0,243
90154,RB,2016,7,5,0,0,5
90154,RB,2021,1,1,0,0,1
90154,RB,2022,4,4,0,0,4
90156,MB,2018,1,1,0,0,1
90156,MB,2020,2,2,0,0,2
90156,MB,2022,6,6,0,0,6
90157,DR,2016,1,1,0,0,1
90157,DR,2019,3,3,0,0,3
90157,DR,2021,2,1,0,0,1
90157,DR,2022,10,4,0,1,5
90159,CB,2022,1,1,0,0,1
90159,MB,2017,1,1,0,0,1
90159,MB,2021,2,1,0,0,1
90162,DR,2016,1,0,1,0,1
90162,DR,2018,5,5,0,0,5
90162,DR,2019,1,0,1,0,1
90162,DR,2021,1,1,0,0,1
90162,DR,2022,2,2,0,0,2
90162,MB,2018,1,1,0,0,1
90162,MB,2019,1,1,0,0,1
90162,MB,2020,1,1,0,0,1
90162,MB,2021,10,8,2,0,10
90162,MB,2022,4,4,0,0,4
90164,CB,2017,3,2,0,0,2
90164,CB,2018,2,2,0,0,2
90169,VP,2016,1,1,0,0,1
90171,CB,2018,1,0,1,0,1
90171,DR,2018,3,2,1,0,3
90171,DR,2019,1,1,0,0,1
90171,MB,2016,3,3,0,0,3
90171,MB,2017,1,1,0,0,1
90171,MB,2018,1,0,1,0,1
90173,DR,2016,1,1,0,0,1
90173,DR,2017,2,1,0,0,1
90173,DR,2018,3,3,0,0,3
90173,MB,2016,8,8,0,0,8
90173,MB,2017,4,0,1,0,1
90173,MB,2018,21,16,0,0,16
90173,MB,2019,2,2,0,0,2
90173,MB,2020,1,1,0,0,1
90173,MB,2021,1,0,1,0,1
90173,MB,2022,2,1,0,0,1
90175,DR,2017,1,1,0,0,1
90175,MB,2016,6,5,0,1,6
90175,MB,2017,1,1,0,0,1
90200,DR,2017,1,1,0,0,1
90200,MB,2017,5,5,0,0,5
90200,MB,2018,1,1,0,0,1
90200,MB,2019,1,1,0,0,1
90200,MB,2021,2,2,0,0,2
