NTD ID,Mode,Year,Agency,Reporter Type,3 Mode,UPT,VRM
60048,CB,2018,Capital Metropolitan Transportation Authority,Full,Bus,649373.0,974584.0
60048,CB,2019,Capital Metropolitan Transportation Authority,Full,Bus,839617.0,1212087.0
60048,CB,2020,Capital Metropolitan Transportation Authority,Full,Bus,197183.0,350074.0
60048,CB,2021,Capital Metropolitan Transportation Authority,Full,Bus,60385.0,202293.0
60048,CB,2022,Capital Metropolitan Transportation Authority,Full,Bus,103647.0,199487.0
60048,DR,2016,Capital Metropolitan Transportation Authority,Full,Bus,677588.0,5197632.0
60048,DR,2017,Capital Metropolitan Transportation Authority,Full,Bus,670540.0,5301025.0
60048,DR,2018,Capital Metropolitan Transportation Authority,Full,Bus,679010.0,5485951.0
60048,DR,2019,Capital Metropolitan Transportation Authority,Full,Bus,731575.0,5672317.0
60048,DR,2020,Capital Metropolitan Transportation Authority,Full,Bus,463312.0,4088445.0
60048,DR,2021,Capital Metropolitan Transportation Authority,Full,Bus,552763.0,4557291.0
60048,DR,2022,Capital Metropolitan Transportation Authority,Full,Bus,791330.0,5130038.0
60048,MB,2016,Capital Metropolitan Transportation Authority,Full,Bus,27500498.0,14525701.0
60048,MB,2017,Capital Metropolitan Transportation Authority,Full,Bus,27121695.0,14667604.0
60048,MB,2018,Capital Metropolitan Transportation Authority,Full,Bus,27019780.0,15542811.0
60048,MB,2019,Capital Metropolitan Transportation Authority,Full,Bus,28751568.0,15977608.0
60048,MB,2020,Capital Metropolitan Transportation Authority,Full,Bus,17254455.0,14571864.0
60048,MB,2021,Capital Metropolitan Transportation Authority,Full,Bus,16656545.0,14865328.0
60048,MB,2022,Capital Metropolitan Transportation Authority,Full,Bus,19465023.0,14145099.0
60048,VP,2016,Capital Metropolitan Transportation Authority,Full,Bus,444790.0,3334486.0
60048,VP,2017,Capital Metropolitan Transportation Authority,Full,Bus,468688.0,3873049.0
60048,VP,2018,Capital Metropolitan Transportation Authority,Full,Bus,533054.0,4437234.0
60048,VP,2019,Capital Metropolitan Transportation Authority,Full,Bus,548709.0,4475551.0
60048,VP,2020,Capital Metropolitan Transportation Authority,Full,Bus,348285.0,3192670.0
60048,VP,2021,Capital Metropolitan Transportation Authority,Full,Bus,238151.0,2509924.0
60048,VP,2022,Capital Metropolitan Transportation Authority,Full,Bus,300680.0,2917165.0
60048,YR,2016,Capital Metropolitan Transportation Authority,Full,Rail,810567.0,301484.0
60048,YR,2017,Capital Metropolitan Transportation Authority,Full,Rail,825533.0,298949.0
60048,YR,2018,Capital Metropolitan Transportation Authority,Full,Rail,807869.0,390853.0
60048,YR,2019,Capital Metropolitan Transportation Authority,Full,Rail,671133.0,559094.0
60048,YR,2020,Capital Metropolitan Transportation Authority,Full,Rail,278779.0,511754.0
60048,YR,2021,Capital Metropolitan Transportation Authority,Full,Rail,336934.0,590873.0
60048,YR,2022,Capital Metropolitan Transportation Authority,Full,Rail,466971.0,667873.0
60051,DR,2016,Corpus Christi Regional Transportation Authority,Full,Bus,204459.0,1401147.0
60051,DR,2017,Corpus Christi Regional Transportation Authority,Full,Bus,195101.0,1332822.0
60051,DR,2018,Corpus Christi Regional Transportation Authority,Full,Bus,197978.0,1350787.0
60051,DR,2019,Corpus Christi Regional Transportation Authority,Full,Bus,211013.0,1397977.0
60051,DR,2020,Corpus Christi Regional Transportation Authority,Full,Bus,129088.0,1060115.0
60051,DR,2021,Corpus Christi Regional Transportation Authority,Full,Bus,136086.0,952949.0
60051,DR,2022,Corpus Christi Regional Transportation Authority,Full,Bus,161260.0,1089101.0
60051,MB,2016,Corpus Christi Regional Transportation Authority,Full,Bus,5252466.0,3546503.0
60051,MB,2017,Corpus Christi Regional Transportation Authority,Full,Bus,5168421.0,3864934.0
60051,MB,2018,Corpus Christi Regional Transportation Authority,Full,Bus,5153005.0,3721249.0
60051,MB,2019,Corpus Christi Regional Transportation Authority,Full,Bus,4975242.0,3670157.0
60051,MB,2020,Corpus Christi Regional Transportation Authority,Full,Bus,2810165.0,2905938.0
60051,MB,2021,Corpus Christi Regional Transportation Authority,Full,Bus,2181460.0,2772308.0
60051,MB,2022,Corpus Christi Regional Transportation Authority,Full,Bus,2563876.0,2864529.0
60051,VP,2016,Corpus Christi Regional Transportation Authority,Full,Bus,,184532.0
60051,VP,2017,Corpus Christi Regional Transportation Authority,Full,Bus,9802.0,75406.0
60051,VP,2018,Corpus Christi Regional Transportation Authority,Full,Bus,16002.0,82942.0
60051,VP,2019,Corpus Christi Regional Transportation Authority,Full,Bus,63521.0,401872.0
60051,VP,2020,Corpus Christi Regional Transportation Authority,Full,Bus,45341.0,487589.0
60051,VP,2021,Corpus Christi Regional Transportation Authority,Full,Bus,64847.0,889049.0
60051,VP,2022,Corpus Christi Regional Transportation Authority,Full,Bus,89104.0,1006399.0
60056,CR,2016,Dallas Area Rapid Transit,Full,Rail,2032882.0,1275480.0
60056,CR,2017,Dallas Area Rapid Transit,Full,Rail,2103624.0,1633558.0
60056,CR,2018,Dallas Area Rapid Transit,Full,Rail,2039990.0,1637232.0
60056,CR,2019,Dallas Area Rapid Transit,Full,Rail,1987803.0,1639695.0
60056,CR,2020,Dallas Area Rapid Transit,Full,Rail,900018.0,1308096.0
60056,CR,2021,Dallas Area Rapid Transit,Full,Rail,923633.0,1365162.0
60056,CR,2022,Dallas Area Rapid Transit,Full,Rail,1091874.0,1326458.0
60056,DR,2016,Dallas Area Rapid Transit,Full,Bus,890097.0,7631184.0
60056,DR,2017,Dallas Area Rapid Transit,Full,Bus,856971.0,7644986.0
60056,DR,2018,Dallas Area Rapid Transit,Full,Bus,933823.0,8893717.0
60056,DR,2019,Dallas Area Rapid Transit,Full,Bus,1012059.0,10125955.0
60056,DR,2020,Dallas Area Rapid Transit,Full,Bus,569905.0,6964449.0
60056,DR,2021,Dallas Area Rapid Transit,Full,Bus,613262.0,7864544.0
60056,DR,2022,Dallas Area Rapid Transit,Full,Bus,895247.0,8782682.0
60056,LR,2016,Dallas Area Rapid Transit,Full,Rail,29578227.0,9968038.0
60056,LR,2017,Dallas Area Rapid Transit,Full,Rail,29734739.0,10227595.0
60056,LR,2018,Dallas Area Rapid Transit,Full,Rail,28760249.0,10233813.0
60056,LR,2019,Dallas Area Rapid Transit,Full,Rail,28069299.0,10309017.0
60056,LR,2020,Dallas Area Rapid Transit,Full,Rail,16262193.0,9403844.0
60056,LR,2021,Dallas Area Rapid Transit,Full,Rail,15469612.0,9063990.0
60056,LR,2022,Dallas Area Rapid Transit,Full,Rail,18251684.0,9900518.0
60056,MB,2016,Dallas Area Rapid Transit,Full,Bus,32885484.0,27613545.0
60056,MB,2017,Dallas Area Rapid Transit,Full,Bus,31436197.0,27688059.0
60056,MB,2018,Dallas Area Rapid Transit,Full,Bus,31631051.0,28328285.0
60056,MB,2019,Dallas Area Rapid Transit,Full,Bus,37501297.0,29498382.0
60056,MB,2020,Dallas Area Rapid Transit,Full,Bus,22592370.0,24822893.0
60056,MB,2021,Dallas Area Rapid Transit,Full,Bus,20033175.0,23390339.0
60056,MB,2022,Dallas Area Rapid Transit,Full,Bus,22196308.0,21196532.0
60056,SR,2016,Dallas Area Rapid Transit,Full,Rail,67080.0,47983.0
60056,SR,2017,Dallas Area Rapid Transit,Full,Rail,160933.0,89513.0
60056,SR,2018,Dallas Area Rapid Transit,Full,Rail,166660.0,93834.0
60056,SR,2019,Dallas Area Rapid Transit,Full,Rail,237680.0,94262.0
60056,SR,2020,Dallas Area Rapid Transit,Full,Rail,152397.0,91637.0
60056,SR,2021,Dallas Area Rapid Transit,Full,Rail,134287.0,91353.0
60056,SR,2022,Dallas Area Rapid Transit,Full,Rail,160008.0,87219.0
60056,VP,2016,Dallas Area Rapid Transit,Full,Bus,522353.0,3167300.0
60056,VP,2017,Dallas Area Rapid Transit,Full,Bus,517047.0,3085171.0
60056,VP,2018,Dallas Area Rapid Transit,Full,Bus,481674.0,2976434.0
60056,VP,2019,Dallas Area Rapid Transit,Full,Bus,487593.0,2824625.0
60056,VP,2020,Dallas Area Rapid Transit,Full,Bus,123848.0,778710.0
60056,VP,2021,Dallas Area Rapid Transit,Full,Bus,23235.0,156862.0
60056,VP,2022,Dallas Area Rapid Transit,Full,Bus,3443.0,20218.0
60059,DR,2016,Brazos Transit District,Full,Bus,66985.0,1128697.0
60059,DR,2017,Brazos Transit District,Full,Bus,63650.0,848200.0
60059,DR,2018,Brazos Transit District,Full,Bus,67207.0,881452.0
60059,DR,2019,Brazos Transit District,Full,Bus,69166.0,1051937.0
60059,DR,2020,Brazos Transit District,Full,Bus,58434.0,1032768.0
60059,DR,2021,Brazos Transit District,Full,Bus,63817.0,1171949.0
60059,DR,2022,Brazos Transit District,Full,Bus,74026.0,1154801.0
60059,MB,2016,Brazos Transit District,Full,Bus,404911.0,797886.0
60059,MB,2017,Brazos Transit District,Full,Bus,408602.0,823670.0
60059,MB,2018,Brazos Transit District,Full,Bus,399616.0,845998.0
60059,MB,2019,Brazos Transit District,Full,Bus,348408.0,931262.0
60059,MB,2020,Brazos Transit District,Full,Bus,168991.0,907348.0
60059,MB,2021,Brazos Transit District,Full,Bus,221156.0,926082.0
60059,MB,2022,Brazos Transit District,Full,Bus,258656.0,945849.0
60072,DR,2016,Ozark Regional Transit,Small,Bus,30458.0,300133.0
60072,DR,2017,Ozark Regional Transit,Small,Bus,26058.0,258567.0
60072,DR,2018,Ozark Regional Transit,Small,Bus,21184.0,175166.0
60072,DR,2019,Ozark Regional Transit,Small,Bus,,
60072,DR,2020,Ozark Regional Transit,Small,Bus,,
60072,DR,2021,Ozark Regional Transit,Small,Bus,,
60072,DR,2022,Ozark Regional Transit,Small,Bus,,
60072,MB,2016,Ozark Regional Transit,Small,Bus,288602.0,883533.0
60072,MB,2017,Ozark Regional Transit,Small,Bus,235277.0,766668.0
60072,MB,2018,Ozark Regional Transit,Small,Bus,225971.0,603608.0
60072,MB,2019,Ozark Regional Transit,Small,Bus,,
60072,MB,2020,Ozark Regional Transit,Small,Bus,,
60072,MB,2021,Ozark Regional Transit,Small,Bus,,
60072,MB,2022,Ozark Regional Transit,Small,Bus,,
60077,DR,2016,City of Santa Fe,Full,Bus,38487.0,242567.0
60077,DR,2017,City of Santa Fe,Full,Bus,42297.0,253742.0
60077,DR,2018,City of Santa Fe,Full,Bus,34183.0,225630.0
60077,DR,2019,City of Santa Fe,Full,Bus,18502.0,131533.0
60077,DR,2020,City of Santa Fe,Full,Bus,10070.0,68395.0
60077,DR,2021,City of Santa Fe,Full,Bus,25528.0,169089.0
60077,DR,2022,City of Santa Fe,Full,Bus,28150.0,192989.0
60077,MB,2016,City of Santa Fe,Full,Bus,987327.0,879503.0
60077,MB,2017,City of Santa Fe,Full,Bus,947389.0,874777.0
60077,MB,2018,City of Santa Fe,Full,Bus,903469.0,922494.0
60077,MB,2019,City of Santa Fe,Full,Bus,409622.0,505007.0
60077,MB,2020,City of Santa Fe,Full,Bus,145352.0,336165.0
60077,MB,2021,City of Santa Fe,Full,Bus,304108.0,640331.0
60077,MB,2022,City of Santa Fe,Full,Bus,338908.0,469630.0
60082,CB,2016,The Gulf Coast Center,Building,Bus,,
60082,CB,2017,The Gulf Coast Center,Building,Bus,,
60082,CB,2018,The Gulf Coast Center,Building,Bus,16990.0,74383.0
60082,CB,2019,The Gulf Coast Center,Building,Bus,,
60082,CB,2020,The Gulf Coast Center,Building,Bus,,
60082,CB,2021,The Gulf Coast Center,Building,Bus,,
60082,CB,2022,The Gulf Coast Center,Building,Bus,,
60082,DR,2016,The Gulf Coast Center,Building,Bus,46730.0,402911.0
60082,DR,2017,The Gulf Coast Center,Building,Bus,41448.0,385382.0
60082,DR,2018,The Gulf Coast Center,Building,Bus,21996.0,207019.0
60082,DR,2019,The Gulf Coast Center,Building,Bus,,
60082,DR,2020,The Gulf Coast Center,Building,Bus,,
60082,DR,2021,The Gulf Coast Center,Building,Bus,,
60082,DR,2022,The Gulf Coast Center,Building,Bus,,
60082,MB,2016,The Gulf Coast Center,Building,Bus,270841.0,646339.0
60082,MB,2017,The Gulf Coast Center,Building,Bus,230667.0,623006.0
60082,MB,2018,The Gulf Coast Center,Building,Bus,126521.0,364607.0
60082,MB,2019,The Gulf Coast Center,Building,Bus,,
60082,MB,2020,The Gulf Coast Center,Building,Bus,,
60082,MB,2021,The Gulf Coast Center,Building,Bus,,
60082,MB,2022,The Gulf Coast Center,Building,Bus,,
60084,VP,2016,"Ft.Worth - vRide, Inc.",Full,Bus,280036.0,2220965.0
60084,VP,2017,"Ft.Worth - vRide, Inc.",Full,Bus,178980.0,1442639.0
60084,VP,2018,"Ft.Worth - vRide, Inc.",Full,Bus,,
60084,VP,2019,"Ft.Worth - vRide, Inc.",Full,Bus,,
60084,VP,2020,"Ft.Worth - vRide, Inc.",Full,Bus,,
60084,VP,2021,"Ft.Worth - vRide, Inc.",Full,Bus,,
60084,VP,2022,"Ft.Worth - vRide, Inc.",Full,Bus,,
60088,DR,2016,Jefferson Parish,Full,Bus,71594.0,312940.0
60088,DR,2017,Jefferson Parish,Full,Bus,71732.0,305376.0
60088,DR,2018,Jefferson Parish,Full,Bus,65711.0,423969.0
60088,DR,2019,Jefferson Parish,Full,Bus,65133.0,460241.0
60088,DR,2020,Jefferson Parish,Full,Bus,43338.0,316335.0
60088,DR,2021,Jefferson Parish,Full,Bus,48932.0,358333.0
60088,DR,2022,Jefferson Parish,Full,Bus,59993.0,408488.0
60088,MB,2016,Jefferson Parish,Full,Bus,2025850.0,1355436.0
60088,MB,2017,Jefferson Parish,Full,Bus,1953429.0,1396441.0
60088,MB,2018,Jefferson Parish,Full,Bus,1918859.0,1366143.0
60088,MB,2019,Jefferson Parish,Full,Bus,1878956.0,1524428.0
60088,MB,2020,Jefferson Parish,Full,Bus,1069290.0,1695138.0
60088,MB,2021,Jefferson Parish,Full,Bus,1001179.0,1374580.0
60088,MB,2022,Jefferson Parish,Full,Bus,1325166.0,1757270.0
60090,CB,2016,Lower Rio Grande Valley Development Council,Full,Bus,260176.0,1130529.0
60090,CB,2017,Lower Rio Grande Valley Development Council,Full,Bus,310595.0,1048531.0
60090,CB,2018,Lower Rio Grande Valley Development Council,Full,Bus,,
60090,CB,2019,Lower Rio Grande Valley Development Council,Full,Bus,,
60090,CB,2020,Lower Rio Grande Valley Development Council,Full,Bus,,
60090,CB,2021,Lower Rio Grande Valley Development Council,Full,Bus,,
60090,CB,2022,Lower Rio Grande Valley Development Council,Full,Bus,,
60090,DR,2016,Lower Rio Grande Valley Development Council,Full,Bus,22533.0,144996.0
60090,DR,2017,Lower Rio Grande Valley Development Council,Full,Bus,14665.0,112503.0
60090,DR,2018,Lower Rio Grande Valley Development Council,Full,Bus,14747.0,122018.0
60090,DR,2019,Lower Rio Grande Valley Development Council,Full,Bus,17904.0,135991.0
60090,DR,2020,Lower Rio Grande Valley Development Council,Full,Bus,11972.0,109420.0
60090,DR,2021,Lower Rio Grande Valley Development Council,Full,Bus,14631.0,153440.0
60090,DR,2022,Lower Rio Grande Valley Development Council,Full,Bus,11783.0,158272.0
60090,MB,2016,Lower Rio Grande Valley Development Council,Full,Bus,242573.0,846774.0
60090,MB,2017,Lower Rio Grande Valley Development Council,Full,Bus,294493.0,916347.0
60090,MB,2018,Lower Rio Grande Valley Development Council,Full,Bus,694479.0,2073664.0
60090,MB,2019,Lower Rio Grande Valley Development Council,Full,Bus,801305.0,2445997.0
60090,MB,2020,Lower Rio Grande Valley Development Council,Full,Bus,291138.0,2002270.0
60090,MB,2021,Lower Rio Grande Valley Development Council,Full,Bus,206013.0,1649191.0
60090,MB,2022,Lower Rio Grande Valley Development Council,Full,Bus,255265.0,1691587.0
60091,DR,2016,Hill Country Transit District,Full,Bus,276685.0,2132237.0
60091,DR,2017,Hill Country Transit District,Full,Bus,267838.0,1813975.0
60091,DR,2018,Hill Country Transit District,Full,Bus,210665.0,1405230.0
60091,DR,2019,Hill Country Transit District,Full,Bus,159613.0,1049416.0
60091,DR,2020,Hill Country Transit District,Full,Bus,97231.0,731648.0
60091,DR,2021,Hill Country Transit District,Full,Bus,95989.0,671879.0
60091,DR,2022,Hill Country Transit District,Full,Bus,117837.0,777019.0
60091,MB,2016,Hill Country Transit District,Full,Bus,603876.0,708855.0
60091,MB,2017,Hill Country Transit District,Full,Bus,547649.0,603592.0
60091,MB,2018,Hill Country Transit District,Full,Bus,442325.0,476521.0
60091,MB,2019,Hill Country Transit District,Full,Bus,342435.0,423254.0
60091,MB,2020,Hill Country Transit District,Full,Bus,213530.0,425505.0
60091,MB,2021,Hill Country Transit District,Full,Bus,183975.0,411326.0
60091,MB,2022,Hill Country Transit District,Full,Bus,225350.0,450388.0
60095,CB,2016,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,CB,2017,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,CB,2018,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,CB,2019,Golden Crescent Regional Planning Commission,Full,Bus,28989.0,81836.0
60095,CB,2020,Golden Crescent Regional Planning Commission,Full,Bus,64830.0,266010.0
60095,CB,2021,Golden Crescent Regional Planning Commission,Full,Bus,87660.0,349689.0
60095,CB,2022,Golden Crescent Regional Planning Commission,Full,Bus,123424.0,361471.0
60095,DR,2016,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,DR,2017,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,DR,2018,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,DR,2019,Golden Crescent Regional Planning Commission,Full,Bus,21012.0,130198.0
60095,DR,2020,Golden Crescent Regional Planning Commission,Full,Bus,39612.0,269906.0
60095,DR,2021,Golden Crescent Regional Planning Commission,Full,Bus,33514.0,252007.0
60095,DR,2022,Golden Crescent Regional Planning Commission,Full,Bus,59750.0,468127.0
60095,MB,2016,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,MB,2017,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,MB,2018,Golden Crescent Regional Planning Commission,Full,Bus,,
60095,MB,2019,Golden Crescent Regional Planning Commission,Full,Bus,57198.0,130564.0
60095,MB,2020,Golden Crescent Regional Planning Commission,Full,Bus,165537.0,391413.0
60095,MB,2021,Golden Crescent Regional Planning Commission,Full,Bus,157305.0,351338.0
60095,MB,2022,Golden Crescent Regional Planning Commission,Full,Bus,204958.0,341087.0
60101,DR,2016,Denton County Transportation Authority,Full,Bus,38464.0,286269.0
60101,DR,2017,Denton County Transportation Authority,Full,Bus,40429.0,289523.0
60101,DR,2018,Denton County Transportation Authority,Full,Bus,45825.0,325461.0
60101,DR,2019,Denton County Transportation Authority,Full,Bus,66845.0,400163.0
60101,DR,2020,Denton County Transportation Authority,Full,Bus,36491.0,215993.0
60101,DR,2021,Denton County Transportation Authority,Full,Bus,156715.0,759767.0
60101,DR,2022,Denton County Transportation Authority,Full,Bus,739947.0,3111718.0
60101,MB,2016,Denton County Transportation Authority,Full,Bus,2428029.0,1537026.0
60101,MB,2017,Denton County Transportation Authority,Full,Bus,2418078.0,1603446.0
60101,MB,2018,Denton County Transportation Authority,Full,Bus,2366326.0,1645079.0
60101,MB,2019,Denton County Transportation Authority,Full,Bus,2264956.0,1658439.0
60101,MB,2020,Denton County Transportation Authority,Full,Bus,766219.0,1170256.0
60101,MB,2021,Denton County Transportation Authority,Full,Bus,913231.0,1150050.0
60101,MB,2022,Denton County Transportation Authority,Full,Bus,1246893.0,704498.0
60101,VP,2016,Denton County Transportation Authority,Full,Bus,190623.0,830340.0
60101,VP,2017,Denton County Transportation Authority,Full,Bus,138470.0,755547.0
60101,VP,2018,Denton County Transportation Authority,Full,Bus,127586.0,688593.0
60101,VP,2019,Denton County Transportation Authority,Full,Bus,134467.0,772221.0
60101,VP,2020,Denton County Transportation Authority,Full,Bus,166354.0,1129390.0
60101,VP,2021,Denton County Transportation Authority,Full,Bus,218480.0,1501719.0
60101,VP,2022,Denton County Transportation Authority,Full,Bus,238042.0,1639710.0
60101,YR,2016,Denton County Transportation Authority,Full,Rail,535630.0,655755.0
60101,YR,2017,Denton County Transportation Authority,Full,Rail,481973.0,434491.0
60101,YR,2018,Denton County Transportation Authority,Full,Rail,409667.0,413518.0
60101,YR,2019,Denton County Transportation Authority,Full,Rail,387467.0,692016.0
60101,YR,2020,Denton County Transportation Authority,Full,Rail,144246.0,500110.0
60101,YR,2021,Denton County Transportation Authority,Full,Rail,135486.0,571631.0
60101,YR,2022,Denton County Transportation Authority,Full,Rail,184593.0,762274.0
60102,DR,2016,Concho Valley Transit District,Full,Bus,91166.0,763135.0
60102,DR,2017,Concho Valley Transit District,Full,Bus,85966.0,801515.0
60102,DR,2018,Concho Valley Transit District,Full,Bus,89387.0,818743.0
60102,DR,2019,Concho Valley Transit District,Full,Bus,88140.0,846229.0
60102,DR,2020,Concho Valley Transit District,Full,Bus,51729.0,587075.0
60102,DR,2021,Concho Valley Transit District,Full,Bus,52047.0,626052.0
60102,DR,2022,Concho Valley Transit District,Full,Bus,64846.0,717834.0
60102,MB,2016,Concho Valley Transit District,Full,Bus,219019.0,306821.0
60102,MB,2017,Concho Valley Transit District,Full,Bus,185712.0,281490.0
60102,MB,2018,Concho Valley Transit District,Full,Bus,194897.0,305346.0
60102,MB,2019,Concho Valley Transit District,Full,Bus,211937.0,360814.0
60102,MB,2020,Concho Valley Transit District,Full,Bus,181162.0,400644.0
60102,MB,2021,Concho Valley Transit District,Full,Bus,157810.0,392520.0
60102,MB,2022,Concho Valley Transit District,Full,Bus,178242.0,405485.0
60103,CB,2016,"Fort Bend County, Texas",Full,Bus,246276.0,623593.0
60103,CB,2017,"Fort Bend County, Texas",Full,Bus,241028.0,584537.0
60103,CB,2018,"Fort Bend County, Texas",Full,Bus,250284.0,595963.0
60103,CB,2019,"Fort Bend County, Texas",Full,Bus,264415.0,597563.0
60103,CB,2020,"Fort Bend County, Texas",Full,Bus,100196.0,441340.0
60103,CB,2021,"Fort Bend County, Texas",Full,Bus,88373.0,378013.0
60103,CB,2022,"Fort Bend County, Texas",Full,Bus,127770.0,443463.0
60103,DR,2016,"Fort Bend County, Texas",Full,Bus,135582.0,1102673.0
60103,DR,2017,"Fort Bend County, Texas",Full,Bus,132729.0,1095904.0
60103,DR,2018,"Fort Bend County, Texas",Full,Bus,131612.0,1082625.0
60103,DR,2019,"Fort Bend County, Texas",Full,Bus,136618.0,1103179.0
60103,DR,2020,"Fort Bend County, Texas",Full,Bus,67621.0,632210.0
60103,DR,2021,"Fort Bend County, Texas",Full,Bus,89619.0,883448.0
60103,DR,2022,"Fort Bend County, Texas",Full,Bus,110587.0,993839.0
60103,MB,2016,"Fort Bend County, Texas",Full,Bus,8531.0,75354.0
60103,MB,2017,"Fort Bend County, Texas",Full,Bus,8827.0,74296.0
60103,MB,2018,"Fort Bend County, Texas",Full,Bus,10840.0,76907.0
60103,MB,2019,"Fort Bend County, Texas",Full,Bus,10900.0,77609.0
60103,MB,2020,"Fort Bend County, Texas",Full,Bus,886.0,6437.0
60103,MB,2021,"Fort Bend County, Texas",Full,Bus,,
60103,MB,2022,"Fort Bend County, Texas",Full,Bus,,
60107,DR,2016,"Texoma Area Paratransit System, Inc",Full,Bus,26545.0,304817.0
60107,DR,2017,"Texoma Area Paratransit System, Inc",Full,Bus,34846.0,394310.0
60107,DR,2018,"Texoma Area Paratransit System, Inc",Full,Bus,40582.0,424123.0
60107,DR,2019,"Texoma Area Paratransit System, Inc",Full,Bus,44575.0,479103.0
60107,DR,2020,"Texoma Area Paratransit System, Inc",Full,Bus,39746.0,410741.0
60107,DR,2021,"Texoma Area Paratransit System, Inc",Full,Bus,34744.0,399628.0
60107,DR,2022,"Texoma Area Paratransit System, Inc",Full,Bus,33662.0,386600.0
60108,CB,2016,Harris County,Full,Bus,,
60108,CB,2017,Harris County,Full,Bus,,
60108,CB,2018,Harris County,Full,Bus,,
60108,CB,2019,Harris County,Full,Bus,,
60108,CB,2020,Harris County,Full,Bus,2183.0,32497.0
60108,CB,2021,Harris County,Full,Bus,1188.0,37820.0
60108,CB,2022,Harris County,Full,Bus,1044.0,17735.0
60108,DR,2016,Harris County,Full,Bus,,
60108,DR,2017,Harris County,Full,Bus,,
60108,DR,2018,Harris County,Full,Bus,,
60108,DR,2019,Harris County,Full,Bus,,
60108,DR,2020,Harris County,Full,Bus,53678.0,453462.0
60108,DR,2021,Harris County,Full,Bus,58591.0,565597.0
60108,DR,2022,Harris County,Full,Bus,24280.0,238944.0
60108,MB,2016,Harris County,Full,Bus,,
60108,MB,2017,Harris County,Full,Bus,,
60108,MB,2018,Harris County,Full,Bus,,
60108,MB,2019,Harris County,Full,Bus,,
60108,MB,2020,Harris County,Full,Bus,118810.0,633099.0
60108,MB,2021,Harris County,Full,Bus,124750.0,735739.0
60108,MB,2022,Harris County,Full,Bus,56935.0,296121.0
60111,CB,2016,Rio Metro Regional Transit District,Full,Bus,58586.0,308241.0
60111,CB,2017,Rio Metro Regional Transit District,Full,Bus,54193.0,304209.0
60111,CB,2018,Rio Metro Regional Transit District,Full,Bus,60295.0,332896.0
60111,CB,2019,Rio Metro Regional Transit District,Full,Bus,52975.0,294308.0
60111,CB,2020,Rio Metro Regional Transit District,Full,Bus,14619.0,238517.0
60111,CB,2021,Rio Metro Regional Transit District,Full,Bus,13337.0,251424.0
60111,CB,2022,Rio Metro Regional Transit District,Full,Bus,32545.0,258126.0
60111,CR,2016,Rio Metro Regional Transit District,Full,Rail,851409.0,1400234.0
60111,CR,2017,Rio Metro Regional Transit District,Full,Rail,811421.0,1350224.0
60111,CR,2018,Rio Metro Regional Transit District,Full,Rail,771602.0,1337647.0
60111,CR,2019,Rio Metro Regional Transit District,Full,Rail,744050.0,1342120.0
60111,CR,2020,Rio Metro Regional Transit District,Full,Rail,143462.0,273541.0
60111,CR,2021,Rio Metro Regional Transit District,Full,Rail,186595.0,962809.0
60111,CR,2022,Rio Metro Regional Transit District,Full,Rail,439368.0,1352518.0
60111,DR,2016,Rio Metro Regional Transit District,Full,Bus,82086.0,482618.0
60111,DR,2017,Rio Metro Regional Transit District,Full,Bus,77739.0,509787.0
60111,DR,2018,Rio Metro Regional Transit District,Full,Bus,69812.0,463351.0
60111,DR,2019,Rio Metro Regional Transit District,Full,Bus,64527.0,418550.0
60111,DR,2020,Rio Metro Regional Transit District,Full,Bus,30394.0,227092.0
60111,DR,2021,Rio Metro Regional Transit District,Full,Bus,35489.0,297298.0
60111,DR,2022,Rio Metro Regional Transit District,Full,Bus,42770.0,344300.0
60111,MB,2016,Rio Metro Regional Transit District,Full,Bus,7527.0,22521.0
60111,MB,2017,Rio Metro Regional Transit District,Full,Bus,5729.0,22517.0
60111,MB,2018,Rio Metro Regional Transit District,Full,Bus,6563.0,22520.0
60111,MB,2019,Rio Metro Regional Transit District,Full,Bus,13601.0,108125.0
60111,MB,2020,Rio Metro Regional Transit District,Full,Bus,10029.0,134535.0
60111,MB,2021,Rio Metro Regional Transit District,Full,Bus,6864.0,161703.0
60111,MB,2022,Rio Metro Regional Transit District,Full,Bus,11959.0,154058.0
60114,CB,2016,STAR Transit,Full,Bus,34375.0,148348.0
60114,CB,2017,STAR Transit,Full,Bus,30301.0,188364.0
60114,CB,2018,STAR Transit,Full,Bus,,
60114,CB,2019,STAR Transit,Full,Bus,,
60114,CB,2020,STAR Transit,Full,Bus,,
60114,CB,2021,STAR Transit,Full,Bus,,
60114,CB,2022,STAR Transit,Full,Bus,,
60114,DR,2016,STAR Transit,Full,Bus,144243.0,1498598.0
60114,DR,2017,STAR Transit,Full,Bus,159211.0,1362651.0
60114,DR,2018,STAR Transit,Full,Bus,154139.0,1267221.0
60114,DR,2019,STAR Transit,Full,Bus,159298.0,1093672.0
60114,DR,2020,STAR Transit,Full,Bus,96035.0,858830.0
