Primary UZA Population,Mode VOMS,Total Spending,Total Minor Injuries,Property Damage,Total Injuries,Total Fatalities,Total Serious Injuries,UPT,Mode
1932666.0,166.0,19469638.0,21.0,33500.0,8.0,1.0,0.0,5376995.0,MB
1932666.0,108.0,11695881.0,16.0,92000.0,6.0,0.0,0.0,4408002.0,MB
2276703.0,99.0,5759103.0,26.0,143868.0,4.0,0.0,0.0,5511573.0,MB
2956746.0,61.0,0.0,3.0,25000.0,0.0,0.0,0.0,218195.0,MB
2956746.0,60.0,312345.0,2.0,0.0,0.0,0.0,0.0,198641.0,MB
2956746.0,55.0,819931.0,2.0,21412.0,3.0,0.0,0.0,181127.0,MB
2956746.0,33.0,124112.0,2.0,19036.0,0.0,0.0,0.0,157030.0,MB
2956746.0,33.0,549114.0,2.0,15000.0,0.0,0.0,0.0,67040.0,MB
2956746.0,16.0,2548007.0,1.0,0.0,0.0,0.0,0.0,66535.0,MB
2956746.0,137.0,2970283.0,13.0,22280.0,1.0,0.0,0.0,7144265.0,MB
2956746.0,137.0,17185471.0,15.0,2531.0,1.0,0.0,0.0,6557310.0,MB
2956746.0,146.0,3363839.0,20.0,168174.0,4.0,0.0,0.0,6497023.0,MB
2956746.0,138.0,2737561.0,24.0,45001.0,8.0,0.0,0.0,6336029.0,MB
2956746.0,140.0,15288608.0,19.0,37567.0,4.0,0.0,0.0,3529707.0,MB
2956746.0,135.0,21531496.0,24.0,147001.0,6.0,0.0,0.0,3374758.0,MB
3070300.0,135.0,22660807.0,18.0,0.0,2.0,0.0,0.0,4318114.0,MB
1932666.0,31.0,1936917.0,1.0,0.0,0.0,0.0,0.0,316385.0,MB
1932666.0,31.0,3630297.0,0.0,0.0,0.0,0.0,0.0,293016.0,MB
1932666.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,387811.0,MB
1932666.0,36.0,1423983.0,0.0,236248.0,11.0,1.0,0.0,401788.0,MB
1932666.0,32.0,27856.0,0.0,88832.0,0.0,0.0,0.0,172487.0,MB
1932666.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,94024.0,MB
1932666.0,95.0,2714288.0,3.0,15788.0,3.0,0.0,0.0,422806.0,MB
1932666.0,97.0,2794522.0,5.0,39086.0,5.0,0.0,0.0,425554.0,MB
1932666.0,97.0,734759.0,2.0,12091.0,0.0,0.0,0.0,410826.0,MB
1932666.0,101.0,3129139.0,5.0,35251.0,7.0,0.0,0.0,390155.0,MB
1932666.0,113.0,0.0,2.0,0.0,0.0,0.0,0.0,141389.0,MB
1932666.0,40.0,3209901.0,4.0,5050.0,0.0,0.0,0.0,118949.0,MB
1932666.0,133.0,15852848.0,16.0,168682.0,24.0,0.0,0.0,8196375.0,MB
1932666.0,132.0,18349830.0,14.0,125551.0,14.0,0.0,0.0,7856715.0,MB
1932666.0,145.0,6171346.0,16.0,589591.0,26.0,0.0,0.0,7899353.0,MB
1932666.0,150.0,17946782.0,15.0,279997.0,10.0,0.0,0.0,7820901.0,MB
1932666.0,153.0,8612636.0,5.0,173996.0,7.0,0.0,0.0,3951416.0,MB
1932666.0,136.0,11860629.0,6.0,125018.0,4.0,0.0,0.0,3044628.0,MB
2276703.0,79.0,7493094.0,6.0,232814.0,9.0,1.0,0.0,4484432.0,MB
3629114.0,109.0,1251058.0,2.0,0.0,0.0,0.0,0.0,340361.0,MB
3629114.0,111.0,1647598.0,0.0,24900.0,0.0,0.0,0.0,326982.0,MB
3629114.0,110.0,1608800.0,0.0,0.0,0.0,0.0,0.0,341605.0,MB
3629114.0,110.0,1706200.0,0.0,37434.0,0.0,0.0,0.0,348869.0,MB
3629114.0,112.0,2137525.0,0.0,95000.0,3.0,0.0,0.0,257323.0,MB
3629114.0,121.0,355584.0,0.0,104000.0,1.0,0.0,0.0,290113.0,MB
3976313.0,119.0,1716362.0,3.0,58000.0,4.0,0.0,0.0,278606.0,MB
3629114.0,456.0,51723536.0,10.0,371500.0,20.0,1.0,0.0,34943784.0,MB
3629114.0,451.0,70906752.0,8.0,587577.0,31.0,3.0,0.0,38468080.0,MB
3629114.0,416.0,65318366.0,13.0,1119575.0,37.0,3.0,0.0,39592482.0,MB
3629114.0,419.0,37718588.0,25.0,755129.0,39.0,0.0,0.0,37694025.0,MB
3629114.0,419.0,34516408.0,46.0,754470.0,35.0,0.0,0.0,19967163.0,MB
3629114.0,421.0,74320735.0,74.0,694048.0,51.0,5.0,0.0,17161353.0,MB
3976313.0,388.0,20847949.0,55.0,723781.0,41.0,3.0,0.0,20328483.0,MB
843168.0,123.0,4240441.0,0.0,75000.0,8.0,0.0,0.0,574752.0,MB
843168.0,123.0,1719704.0,11.0,127000.0,1.0,0.0,0.0,559313.0,MB
843168.0,126.0,69687.0,20.0,187050.0,10.0,1.0,0.0,553056.0,MB
843168.0,123.0,0.0,11.0,143000.0,7.0,0.0,0.0,533795.0,MB
843168.0,121.0,1312189.0,13.0,27000.0,0.0,0.0,0.0,289061.0,MB
843168.0,87.0,3933288.0,8.0,103000.0,2.0,0.0,0.0,367917.0,MB
843168.0,207.0,12980940.0,9.0,118638.0,8.0,1.0,0.0,17115975.0,MB
843168.0,204.0,1969113.0,25.0,518828.0,28.0,2.0,0.0,15687501.0,MB
843168.0,204.0,1996691.0,13.0,956125.0,23.0,0.0,0.0,14764145.0,MB
843168.0,202.0,12196209.0,18.0,368120.0,20.0,1.0,0.0,13796376.0,MB
843168.0,198.0,2348187.0,19.0,392006.0,13.0,0.0,0.0,10669255.0,MB
843168.0,174.0,18714656.0,25.0,465764.0,20.0,2.0,0.0,12274235.0,MB
875441.0,165.0,17683666.0,84.0,531450.0,47.0,0.0,0.0,13791725.0,MB
3629114.0,15.0,38931.0,0.0,15000.0,2.0,0.0,0.0,73198.0,MB
3629114.0,15.0,334759.0,0.0,0.0,0.0,0.0,0.0,72540.0,MB
3629114.0,15.0,30801.0,0.0,0.0,0.0,0.0,0.0,66965.0,MB
3629114.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,62215.0,MB
3629114.0,15.0,758678.0,0.0,0.0,0.0,0.0,0.0,39854.0,MB
3629114.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40122.0,MB
3629114.0,3.0,1287188.0,0.0,0.0,0.0,0.0,0.0,87630.0,MB
3629114.0,3.0,215147.0,0.0,0.0,0.0,0.0,0.0,86678.0,MB
3629114.0,4.0,30226.0,0.0,0.0,0.0,0.0,0.0,120041.0,MB
3629114.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,122182.0,MB
3629114.0,3.0,679698.0,0.0,0.0,0.0,0.0,0.0,79556.0,MB
3629114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67529.0,MB
367260.0,22.0,270184.0,0.0,0.0,0.0,0.0,0.0,99335.0,MB
367260.0,23.0,310494.0,0.0,0.0,0.0,0.0,0.0,106766.0,MB
367260.0,25.0,949896.0,0.0,0.0,0.0,0.0,0.0,118430.0,MB
367260.0,24.0,327129.0,2.0,3114.0,0.0,0.0,0.0,114705.0,MB
367260.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,68102.0,MB
367260.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,70276.0,MB
376117.0,22.0,167627.0,0.0,0.0,0.0,0.0,0.0,76515.0,MB
367260.0,45.0,5087471.0,19.0,1000.0,0.0,1.0,0.0,3701449.0,MB
367260.0,47.0,8412872.0,30.0,0.0,0.0,0.0,0.0,3525230.0,MB
367260.0,47.0,10849059.0,9.0,1500.0,1.0,1.0,0.0,3538390.0,MB
367260.0,47.0,1384494.0,21.0,0.0,0.0,0.0,0.0,3499044.0,MB
367260.0,47.0,6441136.0,19.0,25000.0,0.0,0.0,0.0,2096030.0,MB
367260.0,48.0,3775291.0,11.0,0.0,0.0,0.0,0.0,2048062.0,MB
376117.0,49.0,4227315.0,16.0,11000.0,2.0,0.0,0.0,2587746.0,MB
12150996.0,29.0,15979.0,0.0,0.0,0.0,0.0,0.0,308034.0,MB
12150996.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,225564.0,MB
12150996.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,210415.0,MB
12150996.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,191887.0,MB
12150996.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,21027.0,MB
12150996.0,491.0,941625.0,0.0,0.0,0.0,0.0,0.0,1701919.0,MB
12150996.0,398.0,13487760.0,0.0,0.0,0.0,0.0,0.0,1624580.0,MB
12150996.0,401.0,1473506.0,0.0,0.0,0.0,0.0,0.0,1663516.0,MB
12150996.0,416.0,1192578.0,0.0,0.0,0.0,0.0,0.0,1686114.0,MB
12150996.0,391.0,537143.0,0.0,0.0,0.0,0.0,0.0,640188.0,MB
12150996.0,242.0,730049.0,0.0,0.0,0.0,0.0,0.0,662392.0,MB
12237376.0,175.0,15771892.0,4.0,55000.0,2.0,0.0,0.0,948085.0,MB
12150996.0,442.0,37609168.0,70.0,302000.0,29.0,2.0,0.0,40893905.0,MB
12150996.0,438.0,81879545.0,58.0,73200.0,12.0,0.0,0.0,39281182.0,MB
12150996.0,428.0,17064323.0,47.0,351600.0,26.0,0.0,0.0,38687529.0,MB
12150996.0,424.0,26866780.0,63.0,148050.0,36.0,0.0,0.0,36947852.0,MB
12150996.0,409.0,9954433.0,57.0,171300.0,32.0,1.0,0.0,22138603.0,MB
12150996.0,291.0,8614741.0,37.0,190072.0,20.0,1.0,0.0,22486391.0,MB
12237376.0,365.0,25395208.0,34.0,311100.0,15.0,0.0,0.0,29555424.0,MB
12150996.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,1284119.0,MB
12150996.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,1289905.0,MB
12150996.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1281088.0,MB
12150996.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,1188944.0,MB
12150996.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,465702.0,MB
12150996.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,224846.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9135.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8835.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8353.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7330.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.0,MB
12150996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2718.0,MB
12237376.0,2.0,338219.0,0.0,0.0,0.0,0.0,0.0,3862.0,MB
12150996.0,44.0,1505732.0,5.0,0.0,0.0,0.0,0.0,5338089.0,MB
12150996.0,47.0,12562160.0,3.0,0.0,0.0,0.0,0.0,4929145.0,MB
12150996.0,44.0,1203881.0,2.0,0.0,0.0,0.0,0.0,4756192.0,MB
12150996.0,44.0,863414.0,1.0,5300.0,1.0,0.0,0.0,4428819.0,MB
12150996.0,44.0,5317349.0,9.0,1808.0,2.0,1.0,0.0,2061419.0,MB
12150996.0,34.0,2218360.0,1.0,61000.0,2.0,0.0,0.0,2010220.0,MB
12237376.0,37.0,6979343.0,0.0,1500.0,3.0,0.0,0.0,2423796.0,MB
12150996.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,35782.0,MB
12150996.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,46064.0,MB
12150996.0,67.0,1726258.0,35.0,0.0,0.0,0.0,0.0,6680573.0,MB
12150996.0,67.0,5873457.0,22.0,0.0,1.0,0.0,0.0,5846186.0,MB
12150996.0,67.0,4885350.0,22.0,0.0,1.0,0.0,0.0,5501644.0,MB
12150996.0,67.0,4802972.0,16.0,0.0,0.0,0.0,0.0,5012194.0,MB
12150996.0,71.0,3363191.0,10.0,0.0,0.0,0.0,0.0,2327165.0,MB
12150996.0,42.0,1447419.0,34.0,50000.0,4.0,0.0,0.0,2314838.0,MB
12237376.0,42.0,8516438.0,17.0,0.0,0.0,0.0,0.0,2591034.0,MB
12150996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23575.0,MB
12150996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24329.0,MB
12150996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22603.0,MB
12150996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22807.0,MB
12150996.0,6.0,205237.0,0.0,0.0,0.0,0.0,0.0,8806.0,MB
12150996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6085.0,MB
12150996.0,43.0,1850972.0,9.0,1500.0,3.0,0.0,0.0,3283711.0,MB
12150996.0,43.0,2880326.0,14.0,4000.0,1.0,0.0,0.0,3072021.0,MB
12150996.0,43.0,451298.0,10.0,0.0,0.0,0.0,0.0,3023238.0,MB
12150996.0,43.0,953611.0,1.0,6100.0,4.0,0.0,0.0,2955578.0,MB
12150996.0,43.0,1698384.0,0.0,20000.0,3.0,0.0,0.0,1450206.0,MB
12150996.0,24.0,14800527.0,8.0,26500.0,1.0,1.0,0.0,1401345.0,MB
12237376.0,24.0,3843037.0,2.0,66000.0,2.0,0.0,0.0,1723848.0,MB
12150996.0,4.0,68690.0,0.0,0.0,0.0,0.0,0.0,6259.0,MB
12150996.0,4.0,8671.0,0.0,0.0,0.0,0.0,0.0,6755.0,MB
12150996.0,4.0,216824.0,0.0,0.0,0.0,0.0,0.0,10803.0,MB
12150996.0,5.0,25829.0,0.0,0.0,0.0,0.0,0.0,10811.0,MB
12150996.0,4.0,12984.0,0.0,0.0,0.0,0.0,0.0,6213.0,MB
12150996.0,3.0,944000.0,0.0,0.0,0.0,0.0,0.0,6526.0,MB
12237376.0,4.0,975481.0,0.0,0.0,0.0,0.0,0.0,9691.0,MB
12150996.0,10.0,585939.0,0.0,0.0,0.0,0.0,0.0,566559.0,MB
12150996.0,10.0,399651.0,0.0,0.0,0.0,0.0,0.0,506619.0,MB
12150996.0,10.0,271603.0,0.0,0.0,0.0,0.0,0.0,485346.0,MB
12150996.0,10.0,2667732.0,0.0,0.0,0.0,0.0,0.0,430246.0,MB
12150996.0,10.0,40000.0,0.0,0.0,0.0,0.0,0.0,142648.0,MB
12150996.0,8.0,230867.0,0.0,0.0,0.0,0.0,0.0,141448.0,MB
12237376.0,10.0,5621288.0,1.0,0.0,0.0,0.0,0.0,366003.0,MB
1886011.0,19.0,1931673.0,0.0,0.0,0.0,0.0,0.0,628947.0,MB
1886011.0,271.0,13984591.0,6.0,129500.0,13.0,0.0,0.0,1277827.0,MB
1886011.0,270.0,18675470.0,3.0,218000.0,18.0,0.0,0.0,1325863.0,MB
1886011.0,371.0,15262058.0,19.0,285000.0,10.0,0.0,0.0,1344040.0,MB
1886011.0,371.0,13044654.0,19.0,273000.0,20.0,0.0,0.0,1392213.0,MB
1886011.0,364.0,737558.0,39.0,169000.0,13.0,1.0,0.0,873387.0,MB
1886011.0,293.0,8089597.0,28.0,149900.0,9.0,1.0,0.0,1115991.0,MB
2196623.0,289.0,2295091.0,10.0,151000.0,12.0,0.0,0.0,1335511.0,MB
1886011.0,318.0,131783354.0,157.0,419437.0,78.0,1.0,0.0,61139686.0,MB
1886011.0,268.0,64787271.0,158.0,271100.0,38.0,2.0,0.0,63287295.0,MB
1886011.0,336.0,73044553.0,190.0,458670.0,85.0,1.0,0.0,64861790.0,MB
1886011.0,336.0,55525947.0,204.0,932750.0,109.0,3.0,0.0,65528910.0,MB
1886011.0,309.0,17084761.0,124.0,520500.0,92.0,2.0,0.0,37775726.0,MB
1886011.0,230.0,40565200.0,71.0,719000.0,87.0,1.0,0.0,37690289.0,MB
2196623.0,288.0,20140900.0,81.0,1936500.0,99.0,1.0,0.0,45071172.0,MB
1886011.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2670716.0,MB
114237.0,7.0,6371.0,0.0,0.0,0.0,0.0,0.0,76107.0,MB
114237.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,78633.0,MB
114237.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36281.0,MB
114237.0,30.0,703080.0,0.0,0.0,0.0,0.0,0.0,182414.0,MB
114237.0,32.0,360248.0,0.0,0.0,0.0,0.0,0.0,188895.0,MB
114237.0,38.0,25616.0,0.0,0.0,0.0,0.0,0.0,207474.0,MB
114237.0,38.0,106343.0,0.0,0.0,0.0,0.0,0.0,203930.0,MB
114237.0,38.0,136778.0,0.0,0.0,0.0,0.0,0.0,125304.0,MB
114237.0,29.0,79009.0,0.0,0.0,0.0,0.0,0.0,122441.0,MB
114237.0,68.0,4222438.0,0.0,0.0,0.0,0.0,0.0,4194291.0,MB
114237.0,72.0,8211808.0,0.0,0.0,0.0,0.0,0.0,4210506.0,MB
114237.0,76.0,32924347.0,0.0,0.0,0.0,0.0,0.0,4233261.0,MB
114237.0,78.0,6792939.0,0.0,0.0,0.0,0.0,0.0,4145865.0,MB
114237.0,74.0,5471732.0,0.0,0.0,0.0,0.0,0.0,1522301.0,MB
114237.0,55.0,14821519.0,0.0,0.0,0.0,0.0,0.0,1567919.0,MB
123495.0,43.0,10422260.0,0.0,0.0,0.0,0.0,0.0,1841598.0,MB
615968.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150218.0,MB
615968.0,47.0,0.0,0.0,23300.0,2.0,0.0,0.0,149032.0,MB
615968.0,48.0,313778.0,0.0,0.0,0.0,0.0,0.0,149335.0,MB
615968.0,48.0,4491235.0,1.0,7000.0,1.0,0.0,0.0,149671.0,MB
615968.0,53.0,269197.0,0.0,0.0,0.0,0.0,0.0,54228.0,MB
615968.0,32.0,152842.0,0.0,0.0,0.0,0.0,0.0,60198.0,MB
615968.0,93.0,17599423.0,0.0,0.0,0.0,0.0,0.0,3626707.0,MB
615968.0,92.0,18972487.0,5.0,27164.0,2.0,0.0,0.0,3421797.0,MB
615968.0,92.0,2498834.0,2.0,85001.0,5.0,0.0,0.0,3366410.0,MB
615968.0,94.0,2559363.0,0.0,66000.0,2.0,0.0,0.0,3463728.0,MB
615968.0,89.0,661509.0,0.0,0.0,0.0,0.0,0.0,1562770.0,MB
615968.0,65.0,269199.0,0.0,0.0,0.0,0.0,0.0,1465259.0,MB
538583.0,78.0,441602.0,0.0,0.0,0.0,0.0,0.0,2129291.0,MB
345580.0,31.0,787087.0,1.0,19390.0,2.0,0.0,0.0,167477.0,MB
345580.0,32.0,2066908.0,0.0,14676.0,0.0,0.0,0.0,160807.0,MB
345580.0,30.0,40742.0,1.0,0.0,0.0,0.0,0.0,154885.0,MB
345580.0,30.0,2019843.0,3.0,40000.0,1.0,0.0,0.0,154675.0,MB
345580.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,77170.0,MB
345580.0,29.0,1834134.0,1.0,0.0,0.0,0.0,0.0,89012.0,MB
361075.0,28.0,500337.0,1.0,38000.0,2.0,0.0,0.0,103906.0,MB
345580.0,57.0,4225010.0,4.0,38900.0,0.0,0.0,0.0,4242481.0,MB
345580.0,61.0,6970868.0,3.0,86500.0,8.0,0.0,0.0,4047368.0,MB
345580.0,57.0,16302024.0,3.0,63500.0,3.0,0.0,0.0,3959472.0,MB
345580.0,58.0,18631663.0,5.0,190000.0,8.0,1.0,0.0,4048831.0,MB
345580.0,62.0,17470031.0,1.0,116000.0,5.0,0.0,0.0,2418205.0,MB
345580.0,52.0,12212956.0,0.0,127549.0,3.0,0.0,0.0,2008944.0,MB
361075.0,60.0,8540827.0,7.0,60000.0,2.0,1.0,0.0,2389946.0,MB
345580.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24414.0,MB
345580.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19388.0,MB
345580.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15500.0,MB
345580.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16405.0,MB
1932666.0,25.0,1347023.0,0.0,7000.0,0.0,0.0,0.0,165590.0,MB
1932666.0,25.0,465810.0,0.0,0.0,0.0,0.0,0.0,156850.0,MB
1932666.0,27.0,38789.0,2.0,0.0,0.0,0.0,0.0,147682.0,MB
1932666.0,25.0,152327.0,1.0,0.0,0.0,0.0,0.0,133516.0,MB
1932666.0,23.0,631980.0,0.0,0.0,0.0,0.0,0.0,44081.0,MB
1932666.0,15.0,2054.0,0.0,0.0,0.0,0.0,0.0,41731.0,MB
2276703.0,15.0,188893.0,1.0,150000.0,4.0,0.0,0.0,61619.0,MB
130447.0,9.0,100770.0,0.0,0.0,0.0,0.0,0.0,30534.0,MB
130447.0,6.0,687910.0,0.0,0.0,0.0,0.0,0.0,26636.0,MB
130447.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24372.0,MB
130447.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23154.0,MB
130447.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15188.0,MB
130447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14565.0,MB
130447.0,19.0,1935683.0,0.0,8237.0,1.0,0.0,0.0,754578.0,MB
130447.0,19.0,3954565.0,1.0,7378.0,2.0,0.0,0.0,687548.0,MB
130447.0,20.0,4254154.0,0.0,2700.0,0.0,2.0,0.0,677153.0,MB
130447.0,22.0,2635675.0,1.0,0.0,0.0,0.0,0.0,669241.0,MB
130447.0,22.0,732029.0,0.0,0.0,0.0,0.0,0.0,292485.0,MB
130447.0,15.0,519665.0,1.0,0.0,0.0,0.0,0.0,311620.0,MB
143609.0,20.0,1667948.0,1.0,0.0,0.0,0.0,0.0,396944.0,MB
83913.0,7.0,1573764.0,0.0,6000.0,0.0,0.0,0.0,102630.0,MB
83913.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,103469.0,MB
83913.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,89604.0,MB
83913.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,104739.0,MB
83913.0,13.0,0.0,0.0,141000.0,2.0,0.0,0.0,63868.0,MB
83913.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,52768.0,MB
84619.0,9.0,390488.0,0.0,0.0,0.0,0.0,0.0,54567.0,MB
83913.0,12.0,646445.0,1.0,0.0,0.0,0.0,0.0,98396.0,MB
83913.0,12.0,360461.0,0.0,0.0,0.0,0.0,0.0,100275.0,MB
83913.0,10.0,28440.0,0.0,0.0,0.0,0.0,0.0,101130.0,MB
83913.0,8.0,7408.0,0.0,2036.0,0.0,0.0,0.0,106509.0,MB
83913.0,14.0,369444.0,0.0,7800.0,0.0,0.0,0.0,71634.0,MB
83913.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,79334.0,MB
84619.0,22.0,1192382.0,1.0,0.0,1.0,0.0,0.0,71708.0,MB
83913.0,24.0,4450130.0,0.0,0.0,0.0,0.0,0.0,979235.0,MB
83913.0,24.0,3057680.0,0.0,0.0,0.0,0.0,0.0,926331.0,MB
83913.0,24.0,84414.0,0.0,0.0,0.0,0.0,0.0,879756.0,MB
83913.0,20.0,71863.0,1.0,50000.0,0.0,0.0,0.0,848890.0,MB
83913.0,20.0,2117205.0,1.0,10274.0,1.0,0.0,0.0,311100.0,MB
83913.0,11.0,609924.0,2.0,0.0,0.0,0.0,0.0,241472.0,MB
84619.0,30.0,11639023.0,3.0,858.0,3.0,0.0,0.0,359174.0,MB
308231.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,54387.0,MB
308231.0,25.0,223612.0,0.0,0.0,0.0,0.0,0.0,58585.0,MB
308231.0,25.0,38998.0,0.0,0.0,0.0,0.0,0.0,60302.0,MB
308231.0,25.0,325120.0,0.0,25795.0,0.0,0.0,0.0,59633.0,MB
308231.0,25.0,588993.0,0.0,0.0,0.0,0.0,0.0,28078.0,MB
308231.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28606.0,MB
297329.0,15.0,213798.0,0.0,10000.0,1.0,0.0,0.0,36658.0,MB
308231.0,41.0,5691901.0,1.0,0.0,0.0,0.0,0.0,1117352.0,MB
308231.0,40.0,4268855.0,2.0,0.0,0.0,0.0,0.0,971217.0,MB
308231.0,41.0,529264.0,2.0,0.0,0.0,0.0,0.0,922582.0,MB
308231.0,41.0,569796.0,0.0,80000.0,2.0,0.0,0.0,893975.0,MB
308231.0,45.0,2614410.0,2.0,1000.0,1.0,0.0,0.0,441325.0,MB
308231.0,27.0,1092910.0,2.0,86800.0,1.0,1.0,0.0,393545.0,MB
297329.0,30.0,438920.0,1.0,200000.0,5.0,0.0,0.0,554320.0,MB
1723634.0,9.0,1138993.0,0.0,0.0,0.0,0.0,0.0,29709.0,MB
1723634.0,9.0,22424.0,0.0,0.0,0.0,0.0,0.0,25469.0,MB
1723634.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24352.0,MB
1723634.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,24141.0,MB
1723634.0,9.0,359670.0,1.0,9000.0,0.0,0.0,0.0,16582.0,MB
1723634.0,9.0,104994.0,0.0,0.0,0.0,0.0,0.0,19553.0,MB
1723634.0,39.0,2598239.0,1.0,3500.0,1.0,0.0,0.0,1441332.0,MB
1723634.0,39.0,5165211.0,3.0,13500.0,2.0,0.0,0.0,1293897.0,MB
1723634.0,41.0,4571894.0,5.0,3600.0,2.0,0.0,0.0,1232012.0,MB
1723634.0,41.0,634211.0,1.0,68118.0,5.0,0.0,0.0,1158791.0,MB
1723634.0,41.0,10933150.0,0.0,37940.0,1.0,0.0,0.0,527422.0,MB
1723634.0,32.0,0.0,1.0,95000.0,4.0,0.0,0.0,531577.0,MB
1946618.0,32.0,419680.0,5.0,80000.0,2.0,0.0,0.0,679638.0,MB
219454.0,3.0,343835.0,0.0,0.0,0.0,0.0,0.0,13523.0,MB
219454.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22213.0,MB
219454.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30030.0,MB
219454.0,4.0,0.0,0.0,12683.0,1.0,0.0,0.0,28574.0,MB
219454.0,4.0,1313879.0,0.0,470.0,0.0,0.0,0.0,12249.0,MB
219454.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11308.0,MB
219454.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,34892.0,MB
219454.0,8.0,0.0,1.0,8000.0,0.0,0.0,0.0,38094.0,MB
219454.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,39199.0,MB
219454.0,8.0,582548.0,1.0,12262.0,0.0,0.0,0.0,39939.0,MB
219454.0,8.0,0.0,1.0,7096.0,0.0,0.0,0.0,19285.0,MB
219454.0,7.0,19472.0,0.0,0.0,0.0,0.0,0.0,19893.0,MB
160578.0,8.0,19572.0,2.0,0.0,0.0,0.0,0.0,28286.0,MB
219454.0,28.0,1163865.0,0.0,0.0,0.0,0.0,0.0,1470783.0,MB
219454.0,28.0,3198107.0,1.0,1500.0,1.0,0.0,0.0,1412083.0,MB
219454.0,28.0,719691.0,1.0,45500.0,2.0,0.0,0.0,1330122.0,MB
219454.0,28.0,55175.0,6.0,18000.0,0.0,0.0,0.0,1187986.0,MB
219454.0,28.0,10250.0,3.0,121889.0,1.0,0.0,0.0,676934.0,MB
219454.0,24.0,367795.0,5.0,2240.0,1.0,0.0,0.0,508383.0,MB
160578.0,26.0,3605204.0,2.0,0.0,0.0,0.0,0.0,556937.0,MB
133683.0,17.0,10309962.0,1.0,5000.0,1.0,0.0,0.0,405887.0,MB
133683.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,401034.0,MB
133683.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,377620.0,MB
133683.0,14.0,6365300.0,0.0,0.0,0.0,0.0,0.0,356076.0,MB
133683.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,133262.0,MB
